,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,DASH,XMR,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0139328718929503,0,0,0,0.0879204245903027,0.134436329749166,0,0,0.0218791856467269,0,0.120643392167412,0.0661551199706445,0,0,0,0,0
ETH,0,0,0.116701380619252,0,0,0.108978633699547,0,0,0.0100952313560482,0,0.0952513491868439,0.19687179013538,0,0.0881372863559008,0.0133733655098727,0,0,0,0,0
XRP,0,0.190923149962172,0,0,0.0100094179885057,0,0.0716556272435104,0.142984281091539,0.081408507150915,0,0.0727524821552191,0,0.0963237126334084,0.0747930280811874,0,0,0,0,0,0
BCH,0,0,0,0,0.0201416228815276,0,0,0.176848379873643,0.315524782920269,0,0.024507191944974,0,0,0,0,0,0,0,0,0
EOS,0,0,0,0.189215645334546,0,0,0.0438647610793368,0,0,0,0.234158108290965,0,0.106923557284884,0,1.73472347597681e-18,0,0,0,0,0
LTC,0,0,0,0.0208332082749529,0,0,0.070797159674922,0.033794186905683,0.0188839802948601,0,0.129633620081734,0.135649910706884,0,0.0847068752617807,0,0,0,0,0,0
ADA,0,0,0,0,0.131576692909939,0,0,0.315088568819315,0.17947775275451,0,0.0309721024171375,0,0,0.172167264771588,0,0,0,0,0,0
XLM,0,0,0.163458468408069,0,0,0,0.126984223441116,0,0.0562538648172136,8.67361737988404e-19,0.0782741606586242,0,0.0910166098660918,0.154640161633648,0,0,0,0,0,0
MIOTA,0,0,0.277694925962832,0,0,0,0.0933164401105545,0.0547076875255146,0,0.0852422228057018,0.0565451999378615,0.0184150155061383,0,0.0553526648212945,0.090091359128077,0,0,0,0,0
TRX,0,0,0,0.171528735586811,0.0451164732013239,0,0,0.388784449997739,0,0,0,0,0,0,0.12320311753207,0,0,0,0,0
NEO,0,0,0,0,0.0421931776647276,0,0,0.256080903618657,0.168494460378875,0,0,0.0689067464298252,0,0.0347054720847356,0.170932330019468,0,0,0,0,0
DASH,0,0,0,0.105066875567594,0,0,0,0.269141991414192,0.0774739298872692,0.082455826017947,0.0371765167309403,0,0.0141182259768258,0.0150059085570578,0.00962773920088258,0,0,0,0,0
XMR,0,0,0.217038810112538,0.0587644457708428,0,0.110092348473659,0,0.228932225656489,-1.73472347597681e-18,0,0,0,0,0,0.074275607260301,0,0,0,0,0
XEM,0,0.191756072711082,0,0.0562685120762295,0,0,0.0703264965125408,0.359337529467839,0.0570091037110904,0.0798518664614025,0.0295492969649887,0,0,0,0,0,0,0,0,0
ETC,0,0,0.0528055939585124,0,0.0448672496599961,0,0.158997627973426,0.119115930410182,0.113182468324353,0.00645231830494539,0.0830636981820029,0.0840141295079866,0.0436044804433756,0.0209713051780757,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238290035459677
CVIX.Index,0,0,0,0,-0.0286761272804063,0,0,0,0.0365658547982501,-0.032650527708836,0.0420056277045714,0,0,-0.0635910774465976,0.0358633431770939,0,0,0,0,0.0214614159037524
DXY.Curncy,0,0,0,0,0,0,0,0,0.00513395705804321,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,0,0,-0.0038310909079282,-0.00304937921730254,0,0,0,0,0,0,0,0,0,-0.1156141467775
VIX.Index,0,0,0,0,-0.0576373658619807,0,0,-0.133750760729063,-0.0552818245721515,0,0.239166369733181,0,0,0.0482226899452308,0,0,0,0,-4.42870992383029,0
