,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0637191286603356,0,0.0245373404531824,0.216926060158587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0.0848763683472118,0,0.25751021890931,0,0,0.154686758078959,0.0595692215673724,0.103297947965869,0.000644650744956543,0,0,0,0,0,0,0,0,0
XRP,0,0.222568433135121,0,0.0300076927672893,0,0,0,0.0910027253293216,0,0,0.187649724786443,0.0951060000168831,0,0,0,0,0,0,0,-0.0449627753189805
BCH,0,0.31886048011315,0,0,0,0,0,0.0630206247738641,0,0.199530460133536,0,0,0,0,0,0,0,0,0,0
EOS,0,0.365605952208637,0.0441559711789412,0.0969845574034842,0,0,0,0,0,0.0685853626792258,0.00192727228710025,0,0,0,0,0,0,0,0,0
XLM,0,0,0.163913380332788,0,0,0,0,0.213408290393999,0,0.214516926148573,0,0,0,0,0,0,0,0,0,0
LTC,0,0.135295583059958,0,0.0885783143344636,0.0790405695779544,0,0,0.0453581842958961,0,0.0414439280809702,0.255810274288543,0.0290969675181495,0,0,0,0,0,0,0,0
ADA,0,0.166120623642184,0.149856879504629,0.0373342664827268,0,0.0865066910253778,0,0,0,0.144781105811768,0,0,0,0.265299367943548,0.0592374330773402,0,0,0,0,0
XMR,0,0.40168414580347,0.0221794354275699,0,0.192474991280899,0,0,0,0,0,0.0486885434173833,0,0,0.0700619887526815,0,0,0,0,0,0
TRX,0,0.170251081505245,0.050144408183667,0.0759786875449641,0,0.00255729178825533,0,0.431169096967406,0,0,0,0,0,0,0,0,0,0,0,-0.00781505966459839
MIOTA,0,0.144661242660524,0.0275751262772847,0,0,0,0,0.0265393692676151,0,0.211977622318382,0,0,0,0.267712062312932,0,0,0,0,0,0
DASH,0,0.306629621669515,0,0,0,0,0,0.125540265411797,0,0,0.138819243543727,0,0,0,0,0,0,0,0,0
BNB,0,0.231415039115531,0,0.0210219625809104,0.109801679602877,0,0,0,0,0.0126742780979129,0,0,0,0.0907023351755137,0,0,0,0,0,0
NEO,0,0.0442290105959314,0,0.0301929228754154,0.113580709282105,0,0,0.224860774509398,0,3.3881317890172e-21,0.302321671602513,0,0,0,0,0,0,0,0,-0.0168210183548701
ETC,0,0.279355704645599,0.0210963418606024,0.00911850257973887,0,0,0,0.0964139115793581,0,0,0,0,0,0.0708806723762451,0,0,0,0,0,0
BV010082.Index,0,0,0,-0.0119189302906446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308279629856477
CVIX.Index,0,-0.0353737348090445,0.0208770279106185,0.00555657557772577,-0.0411284617912463,-0.013363464010149,-0.195422243916045,0,0,0,0.122372199267011,0,0,0.128310257239477,0,0,0,0,0,0.038994512050411
DXY.Curncy,0,-0.0222405961004088,-0.0113072568305316,0,0,-0.0302223499881434,0,0.0313801641560447,0,0,0,0.00682432486924383,0,0,0,0.0205837401688131,0.0202683495878138,0,0,-0.0111641072958413
SPX.Index,0,0,-0.0110002268192501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0930926015217182
VIX.Index,0,0,-0.0776451873589719,0.128685080212203,0,-0.358611179728234,-0.272171621998061,0,0,0,0.29641719976295,0,0,-0.103002895619811,0,-0.0799127274101118,0,0,-6.26013030053499,0
