,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.08568326096446,0.15060393461408,0.22942562631497,0,0,0,0.00408474164674665,0,0,0,0,0,0,0,0
ETH,0.105673871428698,0,0,0,0,0,0.0608372501291273,0,0,0,0,0.115650697194296,0.0874240986355342,0,0,0,0,0
XRP,0,0,0,0,0,0.15503061258557,0.00071525934097067,0.0183676548621592,0,0,0,0.011790838934404,0,0,0,0,0,0
LTC,0.398802709212012,0,0,0,0.104406254264462,0,0.064258057715622,0,0,0.0357096174596558,0,0,0,0,0,0,0,0
XMR,0.428481078966157,0,0,0.215210327957353,0,0.160540580086683,0,0,0,0,0.0836807988506798,-0.00305862612971409,-0.0880460560685344,0,0,0,0,0
DASH,0.24047514651501,0.341963884354464,0,0,0.116512406443594,0,0.0589668466904002,0.0753491412180831,0,0,0.159000584694537,0,0,0,0,0,0,0
ETC,0,0.206522917060038,0,0,0.044925872268634,0.125998002183996,0,0,0,0,0.256270645776794,0,0,0,0,0,0,0
XEM,0,0,0,0.14121769733027,-0.13304074504886,0.291969808479295,0.07203008202179,0,0,0,0.0734022348879378,0,-0.0364355533509998,0,-0.0912066544160377,0,0,0
DOGE,0.29498580145579,0,0,0.0400349545725643,-0.048537663393278,0,0,0,0,0,0.0528923543027075,0.0678041009661191,0,0,0,0,0,-0.0968927334054326
ZEC,0.29784581335627,0.157770954517258,0,0.413952659866376,0,0,0,0,0,0,0,0,0.116939699514886,0,0,0,0,-0.0431476406312424
XLM,0,0.073856024051289,0,0.0324122749316377,0,0,0.176245568966419,0,0,0.0821574315675878,0,0.119301160128412,0,0,0,0,0,-0.02233620746122
NEO,0,0,0.367833971265019,-0.0927109613195768,0,0.0369159504599404,0,0.0286009029948964,0,-0.10602468229531,0.150827569561691,0,0.143838874085894,-0.662095752100888,0,0,0,-0.0413727070389063
DGB,0.241185924718065,0.20556253176518,0,0,0,0,0,0,0,-0.0559528392637257,0.085802162863269,0.172827873639059,0,0.256434778871714,0,0,0,0.11473865508418
BV010082.Index,-0.0905639772369324,-0.151285787036224,0,-0.0293956010886208,0.0843632165551776,0.0464441422766933,-0.0157059431897054,-0.010770984761659,0.256208003440692,-0.0215986467462349,0.0226067225371301,0,0,0,0,0,0,-0.00999776411553427
CVIX.Index,0,0,0,0,0,0.0631496499704188,0,-0.0576849681459677,0,-0.0483034027617767,0.063579841053578,-0.0123880703872046,0,0,0,0,0,0.0527271913267242
DXY.Curncy,0,0,-0.000582203073030314,0.00948533162776446,0.00448031043974924,0.00984216365860504,0,-0.00121748747522083,0,0,0,0,0,0.103877870697731,0.0134910338910723,0,0,-0.00730212952097841
SPX.Index,0,0,0,0,0,0.0109055842548467,-0.0132317755591553,0,0,0,0,0.00683191690681501,0,0,0,0,0,-0.0487623862906647
VIX.Index,0,0,0.24805116161329,0.111372634767111,0.0299633773415921,0,0.105629572139412,-0.123064417593706,-0.0450922609734639,0,0,-0.0165375472290657,0.0158938486664126,0,0.0318517423503981,0,-2.06000786449497,0
