,BTC,XRP,LTC,DOGE,XLM,DASH,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0211709838348894,0.103988264838445,0.100093449367515,0.0254679055427919,0.079857932600348,0.101551921422266,0.0297564522155161,0,0,0,0,0,0
XRP,0.116679669535715,0,0.119070860970004,0.0322885937485571,0,0.167591748031061,0,0,-0.0717580825760347,0,0.0966387960346716,0,0,0
LTC,0.28590576409958,0,0,0.0809981997820945,0,0.0242902314432024,0.0504824148023527,0.0428947372805067,0,0,0,0,0,0.0404387354419619
DOGE,0.334156948424021,0,0.173807642911281,0,0.0876072910340955,0,0.0253213769997522,0.0102077230446667,0,0,0,0,0,0
XLM,0,0,0,0,0,0,0,-0.0695930208878543,-0.0271511159855674,0,0,0,0,0
DASH,0.246213989417287,0,0.113319544559131,0.228962134607735,0.154208635744396,0,-0.0457117498602997,0.0225067671383188,0,0,0,0,0,-0.187596316452188
XMR,1.89308399428742,0.00130320269960711,0.0260984668961163,0,0,-0.309414513141295,0,-0.136367984922123,0.0147106126378337,0,0,0,0,-0.142482207023965
XEM,0,0,0.177347169835852,0.412284822626192,0,0,0,0,0.104496851015159,0,0,0,0,0
DGB,0,0,0,0.14304662702631,0,0,0.0648221547052709,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0.0174929846203017,0,-0.0060297643665525,-0.0274836486876694,0.00958104564350166,0,0,0,0,0.0429931724178369
CVIX.Index,0,0,-0.0740440701872807,0,0,0,0,-0.0143588412305318,0,0,0,0,0,0.0596420042315474
DXY.Curncy,0,0,0,0.0167391790751918,0.0016260114894854,0,-0.0150384207241645,-0.00311841216791048,-0.0291580637921536,0,0.103620224828049,0,0,-0.0108390018515976
SPX.Index,0,0,0,0.0100963612137516,0,-0.00323926783441581,0,0,0,0,0,0,0,-0.0911237006943299
VIX.Index,0,-0.0411429445493248,0,0,0,-0.0183960383853828,-0.117337079704925,-0.0174874081891824,-0.0218100494992486,0,0,0,-2.70785636038008,0
