,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,MIOTA,TRX,XMR,NEO,DASH,ETC,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.185178281716282,0.00606911167007944,0,0,0.00596855423385323,0.0866875623080067,0,0.135497073271454,0,0,0,-4.33680868994202e-19,0,0,0,0,0
ETH,0,0,0,0.19395084868492,0,0,0,0,0.13425347128613,0.222524411485442,0,0,0,0.00367734123165592,0.0771893485042428,0,0,0,0,0
XRP,0,0,0,0.101233853396691,0.123517667579312,0,0,0.055419879883473,0.111007351218216,0.105898693370599,0,0,0,0,0.0922958268618507,0,0,0,0,0
BCH,0,0,0,0,0.331514475439476,0,0,0.0324788653419137,0.080996040703002,0.17049530900028,0.0360233116713201,0,0,0,0,0,0,0,0,0
EOS,0,0,0,0.187205014272659,0,0.0194209735132474,0,0.15148764968678,0.197617260469965,0.0552152578619779,0.0477890159975867,0.0197410879139361,0,0,0,0,0,0,0,0
XLM,0,0,0,0,0.177611074013641,0,0,0.215208566894912,0.0754113219761895,0.187494505221792,0,0,0,0,0.0124025354698481,0,0,0,0,0
LTC,0,0,0,0.380435434707031,0.0338747366272296,0,0,0,0.0963038688744589,0.0206905001174111,0.0697571094735723,0.00547661727451771,0,0.0495480167967388,0,0,0,0,0,0
ADA,0,0,0,0.174177234163954,0.0597962939955974,0.238943140309798,0,0,0.0366599498137526,0.0691185076982714,0,0,0,0,0.214416448428303,0,0,0,0,0
MIOTA,0,0,0,0,0.220608666997291,0,0,0.109861364455538,0,0.130835097035554,0,0.439454151728596,0,0,0,0,0,0,0,0
TRX,0,0,0,0.42232792553239,0.130906572222286,0.133628874453485,0,0,0.0278471342495925,0,0,0,0,0,0,0,0,0,0,0
XMR,0,0,0,0.30718582042204,0.120759967882351,0,0,0.0201713271602638,0,0,0,0.12385421229025,0,0,0,0,0,0,0,0
NEO,0,0.111013870811583,0,0,3.46944695195361e-18,0,0,0,0.345432045291974,0,0.00691012475617159,0,0,0,0.26220577846995,0,0,0,0,0
DASH,0,0,0,0.109729833109285,0.0658271068583755,0,0,0,0.114363116548776,0,0,0,0,0.093857272157704,0,0,0,0,0,0
ETC,0,0,0,0.296004524213534,0,0,0.185539695505305,0,0.116123651473365,0,0,0,0,0,0.096024083093459,0,0,0,0,0
XEM,0,0,0,0,0.214075187377888,0.216261851384371,0,0.0853409743513863,0.0127497525927096,0,0,0.108624648438253,0,0.0639369298732925,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510805046133467
CVIX.Index,0,0,0,0,-0.0330752193059993,0.0154735772665607,0,0,0.0621263941704298,0,0.0502974357790747,0,-0.143168687250633,-0.0314558227574228,0,0,0,0,0,0.0179226215019249
DXY.Curncy,0,0,0,0,0.00645548561100709,0,0,0,-0.0164305977597812,0,0,0,0,0.00055953898810271,0,0,0.0279482247486179,0,0,0
SPX.Index,0,0,0,0,0,0,0,0.0048090361349468,-0.00762007381220326,0,0,0,0,0,0,0,0,0,0,-0.0582591981818684
VIX.Index,0,0,0,0,-0.148735496013516,-0.165610544737827,0,0,0.031518110937511,0,0,0,0,0,0.0532531617659659,-1.30533970702097,0.502906349492691,0,-2.97060845695106,0
