,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.455491260809108,0,0.0953458769349856,0.244115273005374,0.029006006891117,0,0.0168164575547267,0,0,0,0,0
XRP,0,0,0,0.0838124942296565,0,0.414554589992428,0,0,0.065962416222853,0,0,0,0,0
LTC,0.499446363566279,0,0,0,0,0,0,0.0297072196894802,0,0,0,0,0,0
DASH,0.194867658600962,0.0158003275156732,0,0,0,0.534449868910819,-0.159213701019433,0.0436488027620141,-0.0749005462449345,0,0.206922876718637,0,0,0
XLM,0,0.102616232882369,0.318160820159427,0,0,0.438767957544921,0.0825785659424262,-0.15554876376287,0.0379163714032945,0,0,0,0,0
DOGE,0.422822962160312,0,0,0.0452244057209577,0,0,0,0.00637826906705341,0.027100116740067,0,0,0,0,0
XMR,0.783394815758645,0,0,0,0,0.543179532087597,0,-0.127955878950018,0,0,0,0,0,-0.0686894333442852
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.560664514728488,0.123323647063946,0,0,0,0,0.0857170388313199,0,0,0,0,0,0,0
BV010082.Index,0,0,0,-0.00917017852739731,0,0,-0.024452647409647,-0.0246591243695905,0,0,0,0,0,0
CVIX.Index,0.212748004008358,0.0567964667029332,-0.268891050649103,-0.0650491235974899,0,-0.10925176672668,0.00105814808318153,0,0.0228325381546139,3.46944695195361e-18,0,0.623952292147928,0,0.142590408385855
DXY.Curncy,0,0,0,0,0,0,0.00161140758391984,-0.00221049900657099,0,0,0.0931396603674151,0,0,0.0312825407748944
SPX.Index,0,0,0,-0.00100665702535985,0.0101928785456688,-0.0168570742382476,0,2.16840434497101e-19,0.00724290447409531,0,-0.00243937047673799,0,0,-0.107329820762188
VIX.Index,-0.00406507521526006,0,0,-0.0910708187435817,0,0,-0.0252288375289072,0.0562502296430482,-0.016006267813015,0,0.256331385918421,0,-2.56499148256283,0
