,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0177978155478615,-0.0686169186617446,0.573600756668454,0.0330225437694524,0,0,0.053668517408744,0,0.0239808646608528,0,0,0,0,0.0194896772713554
ETH,0,0,0,0,0.0366676449130178,0.00972804051795209,0,0,0.0219124398910805,0.258902718066291,0,-0.601979722434311,0,0,0.0839626598774807
XRP,0,0,0,0,0,0,0.044802668771505,-0.0195177304987692,0.0363053482835644,-0.029029686578609,0,0.173226778132431,0,0,0
LTC,0.672961027108445,0,0,0,-0.0121292206844043,0,0,0,0,0,0,0,0,0,-0.0072162869896245
XEM,0.794987301160374,0,0,0.347918168434282,0,0,0,-0.00658766824102777,0.763669459563688,0.297609139826426,0,0.406735215325015,0,0,0.120184514203985
DASH,0,0.0465698379847887,0,0.0918430153376231,-0.0225220956911201,0,0,0.0501734047548622,0.0823200813727629,0.0415163298563771,0,0.137600525210841,0,0,-0.0349098002372412
DOGE,0.258118296337719,0.0579968569082462,0,0.181606874697714,0,0,0,0,0,0,0,0,0,0,0
XMR,0.531610345869626,-0.0657981117053695,0,0,0,0,0,0,-0.0284401452733751,0,0,0,0,0,-0.0256318072814896
XLM,0.135572364841835,0,0,0,0.142488238484088,0,0,0.0738193342723873,0,-0.0142101289304882,0,0,0,0,0.0745726477719929
DGB,0,0.231766471252516,0,0,0.0765251751231849,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,-0.0130962944375543,0,-0.0245208481565732,0,0,-0.055185965807213,0,0.0369031352122572,0,0,0,0,0,-0.0790505947489036
CVIX.Index,0,-0.10583693540825,0,0,0,0,0,-0.087955009237491,0,0,0,0,0,0,0.255649276923265
DXY.Curncy,0,0,0,0,0.00105239609041671,0,-0.00751267762635759,-0.0129250607249425,0,-0.000437163732646511,0,0.0163066448875093,0,0,0
SPX.Index,0,0,0,0,-1.78615312816485e-08,0,0,0,0,0,0,0,0,0,-0.0609532493553324
VIX.Index,0,0.0969420669654807,0,-0.158077722862737,-0.0612289519610575,0,0,0.0186567526769152,0.219659094896985,0,0,0.671720631837797,0,0,0
