,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,MIOTA,TRX,XMR,NEO,DASH,ETC,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.191718025566604,0.00434618685169332,0.00234588193248332,0,0,0.0889754411974345,0,0.111231715944152,0,0,0,0.00366713848734008,0,0,0,0,0
ETH,0,0,0,0.258532618490587,0,0,0,0,0.141925122070296,0.188076933152459,0,0,0,0.0181929494754344,0.0524655878371706,0,0,0,0,0
XRP,0,0,0,0.167553607196524,0.126965346669275,0,0,0,0.139094905003995,0.0585212849866901,0,0,0,0.00963732418637258,0.1020290822904,0,0,0,0,0
BCH,0,0,0,0,0.352367888268819,0,0,0.0388422166427145,0.14982987580247,0.136297661126262,0,0,0,0.0277592591656521,0.02353236679927,0,0,0,0,0
EOS,0,0,0,0.256875561867648,0,0.0267506074811159,0,0.157655862306321,0.214273110270809,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0,0,0,0.153405444025535,0,0,0.115483102725038,0.13468887226556,0.188328576624672,0,0,0,0,0.100421667655402,0,0,0,0,0
LTC,0,0,0,0.362242352168013,0.0537609005039112,0,0,0,0.0916293901978206,0,0.0485160287559325,0,0,0.0170847779355386,0,0,0,0,0,0
ADA,0,0,0,0.314803254406599,0.079324754104934,0.191054994217981,0,0,0.0953499201876506,0,0,0,0,0,0,0,0,0,0,0
MIOTA,0,0,0,0,0.193312287361413,0,0,0.12221446317025,0,0.136248059094249,0,0.427557417095197,0,0,0,0,0,0,0,0
TRX,0,0.0489923137449046,0,0.353720833618245,0.139978224003457,0.173544006323207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0,0,0,0.262609650123333,0.144150579189383,0,0,0.0389338005422278,0.0692213560125513,0,0,0.0865836242498023,0,0,0,0,0,0,0,0
NEO,0,0,0,0,0.0480705611889888,0,0,0,0.389727967870195,0,0,0,0,0,0.250295176988932,0,0,0,0,0
DASH,0,0,0,0,0.100318277716638,0,0,0.0238042359821741,0.10833290852532,0,0,0.0490952618519092,0,0.0855715523175382,0,0,0,0,0,0
ETC,0,0,0,0.421075706952943,-1.73472347597681e-18,0,0,0,0.144103585259242,0,0,0,0,0,0.063884279264365,0,0,0,0,0
XEM,0,0.116467306706933,0,0.0943564520205311,0.171203477893119,0.156136608412179,0,0.0640633537719984,0,0,0,0.108786262543831,0,0.0760166329100711,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663069672918587
CVIX.Index,0,0,0,0,-0.0260438898769202,0,0,0,0.0867965132700792,0,0,0,-0.101280417647692,-0.0393890372393623,0,0,0,0,0,0.012824845740175
DXY.Curncy,0,0,0,0,0.00661648005550643,0,0,0,-0.010482603523494,0,0,0,-0.00858387027009578,0,0,0,0.0299244690110819,0,0,0
SPX.Index,0,0,0,0.0045649833399195,0,0,0,0,-0.0082544913557926,0,0,0,0,0,0,0,0,0,0,-0.0581208382465774
VIX.Index,0.443561177555745,0,0,0,-0.315770184825116,-0.153812117119753,0,0,0,0,0,0,0,0,0,-1.11788740511694,0,0,0,0
