,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.196630682989903,-0.0213234891897249,0.0276444379050424,-0.0291883479099215,0,0,-0.0143767719772659,0,0.00382728333749673,0,0,0,0,0,0.0256355684966408
ETH,0,0,0.269476092173212,0.517237952661425,0.149324503480991,0,0,0,0,0.072186805780516,0,0.0588602744148494,0.0358066501076566,0,0,0,0,-0.045992659097243
XRP,0,0.05853340302655,0,0,0,0,0,0,0,0.0514807989931533,-0.0390508905884173,-0.0308844821062168,0,0,0,0,0,-0.0953593504312046
LTC,0.555402065990755,0,0,0,-0.00337856353459689,0,0,0,0,0,-0.00178535812552976,-0.00387969826678101,-0.00380591746720011,0,0,0,0,-0.00667806981374447
XMR,-0.586764222759894,0,0.0338114466500219,-0.546376245459969,0,0,0.317827210364146,0.308398062843327,0,-0.0164017244497287,-0.0274169176076336,-0.0504059711565356,0,0,0,0,0,0.0746180432430453
ETC,0,0,0,0,0.0401774147744017,0,0,0.0900606448516758,0,-0.0594065917613098,0,-0.0195309743918637,0.200277879866763,0,0,0,0,0
DASH,0,0,0,0.167075329534127,0.149302327434666,0,0,0.0156829905318046,0,0.0917738967693245,-0.0384906957347255,-0.064183488094281,-0.0530827644302316,0,0,0,0,0
XEM,0,0,0.202508922048146,0,0.107390514476328,0.137758949252637,0,0,0,0.0037287808439276,0.0108918923466604,0,0,0,0,0,0,0
DOGE,0,0,0,0,-0.0423575914376068,0,0,0.0401432440338544,0,-0.011944637049429,-0.00801822425212844,0.000513562707556656,0,0,0,0,0,0.00250366360960726
XLM,0,0,0,0,0.1002579232261,0.132953908098168,0,0,0,0,-0.0208759944540449,-0.0217073446671466,0,0,0,0,0,0
ZEC,0,0,-0.868771755588139,0,-1.73472347597681e-18,0,-1.01685026415824,-0.271049852998208,0,0,0,0,0,0,-0.891480479013248,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0,0,0.0188454597721971,0,0,0,0,0,0,-0.0412839080533757,0,0,0,0,0,0
BV010082.Index,0,0,-0.0535840851667623,0,0,0.00633882475246085,0.0345039238130469,0,0,-0.00478401280387947,0,0.0152722327739162,0,0,0,0,0,-0.0900043945013759
CVIX.Index,0,0,0,0,0,0,0,0,0,-0.034103530671293,-0.00888581178787268,0.00855643866727489,0,0,0,0,0,0.0926433453700579
DXY.Curncy,0,0,-0.0159700983381112,0,0,0.00305000231849489,0,0.00845039604819178,0,-0.00630592142299702,0,0.00024886641549902,0,0,0,0,0,-0.025689168046682
SPX.Index,0,0,0,0,0,0,0,0,0,0,-0.00045148755866366,0.00613127955883863,0,0,0,0,0,-0.0437978118146457
VIX.Index,0,-0.106663233325622,0,0,-0.0730123786279751,0.0727211371145004,0,0,0,-0.150597718906249,-0.0300137861739441,0.0894531818751764,-0.0334254382046566,-1.18363561048911,0.482135224447823,0,0,0
