,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.15110493483667,-0.0351311212290445,0.026088978384338,-0.0120429758643645,0,0,0,0,-1.0842021724855e-19,-0.00701461730293086,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0.223801760562819,-0.0583191736975795,-0.0317356510454669,0,0,0,0,0,-0.0287840202821775
LTC,0.5076290719968,0,0,0,-0.010830262027348,0,0,-0.0118924357322395,0,-0.0196535659187874,-0.00242789846980829,-0.00411958892404715,-0.0127143245553861,0,0,0,0,-0.00528503588294459
XMR,-0.914152321463476,0,0,-0.52198867996715,0,0.0451375352607734,0,0.264785499849294,0,0.114927737524738,-0.0699298467748057,-0.0320622024037991,-0.0637439316655234,0,0,0,0,0.0427454633176489
ETC,0,0,0.107748225238001,0,0.0352699967539125,0,0,0,0,0.0104233990486428,0,-0.00246922727704139,0,0,0,0,0,-0.117828043462479
DASH,0,0,0,0,0.078157363506937,0,0,0.0483425196495533,0,0.0609608427048754,-0.0430724765053335,-0.0334497126039944,0,0,0,0,0,-0.0135420336948949
XEM,0,0,0.0964202441435641,0,0.0838576014668472,0.138284007785829,0,0,0,0,0,0,0,0,-0.15157223888704,0,0,0
DOGE,0,0,0,0,-0.040148849155364,0.0131565698863542,0,0,0,0.0240612757190983,0.0120478893637362,-0.00969454456347759,-0.028766352943078,0,0,0,0,0.00690999676051472
XLM,0,0,0.13732147551533,0,0.138196618480445,0.163210110183091,0,-0.0354415543777949,0,0,0,-0.018203961744771,0.0823609674024423,0,0,0,0,0
NEO,0,0,-0.450166738989099,0,-0.474215316736711,-0.185480963698038,-0.815549335752213,0,1.02401901106047,0,0,-0.018876758823185,-0.496141789901074,0,0,0,0,0.149308006291768
ZEC,0,0,0,0,-0.234898959292703,0,-1.0890596379804,-0.780561771796299,0,0,-0.141716328960789,0,0,0,-1.11412494143106,0,0,0
DGB,0,0,0,0,0,0,0,0,0,0.0550197938868491,-0.0612321668942404,0.00264996495338377,0,0,0,0,0,0
BV010082.Index,0,0.0220263081792415,-0.0797746874393031,0,0,0,0.0180793524480335,0,0,0,0.0123053657906036,0,0.00643333556598591,0,0,0,0,-0.078417882600421
CVIX.Index,0,0,0,0,0,0,0,-0.0994949163911674,0.17754776850237,0.00269062409827203,0.00191362750209636,-0.0115591089260539,0,0,0,0,0,0.149028687058952
DXY.Curncy,0,0,0,0,0,-0.00172856138285164,-0.000954463441097056,0,0,0.00283755986363877,0.00163562113808036,0,0.00153712242124452,0.0335943422589282,0,0,0,-0.00926481749133107
SPX.Index,0,0,0,0.0180294755316968,0,0,0,0,0,0,0.00196318806764881,0,-0.00651843077332289,0,0,0,0,-0.0612984608844772
VIX.Index,0,0,0,0,0,0,0,0.158520164472161,0,0,0.0496045094855814,-0.0142198202969403,0,0,0.425053511290528,0,0,0
