,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-8.67361737988404e-19,0.282975286324636,0.00457888858911333,0.105045094053564,0,0,0.0488910055466598,0.0209843700824713,0.0258128139683031,0,0,0,0,0
XRP,0,0,0,0.0773748518051832,0,0,0.168413413369824,0,0.0538842304009745,-1.73472347597681e-18,0,0,0,0,0
LTC,0.433873649040969,0,0,0,0.0700665084124631,0.145490619163823,0,0,-1.0842021724855e-19,0.0097235378508052,0,0,0,0,-0.0128331601248251
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.410203570825946,0.0136071963051887,0,0,-0.201166700218336,0,0,0.160770727303914,0,0,0,0,0
DOGE,0,0.0819628647262423,0.306755261246769,0.0174702864629397,0.0270061389273668,0,0,0,8.67361737988404e-19,0.0244325813527301,0,0,0,0,0
XLM,0.0449417456813755,0,0.187275536906054,0,0,0,0,0.109009607353732,-0.0485116635790954,0.104918730011534,0,0,0,0,0
XMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0.251911693231928,0.161392311142823,0,0.453482928745063,0,0,0,0.280596381260058,0,0,0,0,-0.201409662343724
XEM,0,0,0,-0.0342909244655515,0.133994100346218,1.00374942080007,0.500084112939104,-0.0819954461154663,0.071370443857751,0,0.730513039183272,0,0,0,-0.0191513487383856
BV010082.Index,0,0,0,0,0,0,0,0,-0.00687748176650787,0,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,-0.117720726287562,0,0,0,0,0,0,0,0
DXY.Curncy,0,-0.00410127587869821,-0.0117283975131275,0.0029296883843171,0,0,0,0.015725116631088,0,0.0117047934109498,0.0214216459554791,0.0366349628704478,0,0,-0.0192589327051918
SPX.Index,0,0,0.0088020263961829,0,0,0,0,0,0,0,0,0,0,0,-0.0649223355566866
VIX.Index,0,0,0,0.0375874311295904,-0.135286874379323,0,0,0,-0.00684331468624025,-0.010133854287716,-0.0319078938803356,0,0,-3.80662552311344,0
