,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.44564413882758,0.00372000271210425,0.0876579753452696,0.181470094086477,0.0185180790794389,0,0.0292942477418711,0,0,0,0,0
XRP,0.121781123652328,0,0,0.0514743393330177,0,0.150677539958355,-0.0446563704734972,0,0.0959708838629891,0,0,0,0,-0.0630875684785041
LTC,0.504016619181695,0,0,-0.00287568537991337,0,0,0.0016683950726109,0,0,0,0,0,0,0
DASH,0,0,0,0,0.108715924455759,0,0,0.0648600672613267,0,0,0,0,0,0
XLM,0.370119361058556,0.0337406843296031,0.0103640240270015,0.0937158206700468,0,0.438317598049718,1.38777878078145e-17,-0.210030957012436,0.0406073878850218,0,-0.137135996891728,0,0,0
DOGE,0.196997106752395,0,0.220742082970882,0.0211770442719948,0,0,0,0,0.0577611843998771,0,0,0,0,0
XMR,0.880144623132507,0,0,-0.0160687052960036,0,0.36689991374753,0,-0.111459015561811,0,0,0,0,0,-0.0546005466160064
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.382402900747577,0.200161843008494,0,0,0.0857805689595141,0.440245776872216,0,-0.0727492881368586,0,0,0,0,0,0
BV010082.Index,0,-0.0185214831708503,0,-0.00684357395722755,0,0,-0.0317260021929993,-0.0299829013773855,0.0152590741183794,0,0,0,0,0.0331695432754126
CVIX.Index,0.0359713362173625,0.0713117613148279,-0.172514094497228,0,0,0,0,-0.00579857368969586,0.0212958319778803,0,0,1.1127778700513,0,0.177856316068104
DXY.Curncy,-2.16840434497101e-19,0,0,-0.00389791045383347,0.00159313426753478,0.0107835392759477,0.000213164269889829,0,-0.00217923579201026,0,0.0493559978563087,0,0,0.0262922668922379
SPX.Index,0,0,0,0,0.0101987877486869,-0.0205013779050236,0,0,0.00892897062663512,0,-0.00251898871127013,0,0,-0.108467298465024
VIX.Index,0,0,0,-0.0967412366461881,0,0,-0.0205013429010971,0.0580219646799661,-0.0176573572688073,0,0.257688275115194,0,-2.65743422202768,0
