,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0339875322932055,0.00297937980931369,0.0470114337005304,0.0699509118819318,0,0,0,0.0214308797339541,0,0.066615716924312,0,0,0,0,0,0,0,0,0
ETH,0,0,0.139814338095219,0.199918285350654,0,0,0,0.0447259597449295,0,0.239014436937627,0.00796484133355103,0,0,0,0,0,0,0,0,0
XRP,0,0.156918246586345,0,0,0,0,0,0.271318670425526,0,0,0.149663010836894,0,0,0,0,0,0,0,0,0
BCH,0,0.404037961046628,0.0187131622604959,0,0.0382870826928034,0,0,0.0362169631980194,0,0.0734857646076306,0.0458095381914524,0.0248649041900425,0,0,0,0,0,0,0,0
EOS,0,0.122652306056304,0.113043444677748,0.0290321360462454,0,0,0,0.135664939211329,0,0,0.0525557842649777,0.0674541306436787,0,0,0,0,0,0,0,-0.00810657204015933
XLM,0,0,0.160611407249292,0,0,0,0,0.321448042755305,0,0.0981806231024524,0,0,0,0.0408977771734289,0,0,0,0,0,0
LTC,0,0.0115044003694365,0.0355115231788024,0.0515553962599353,0,0,0,0.151032495918992,0,0.00000000000000000346944695195361,0.0870067513665867,0.0882041953369483,0,0,0,0,0,0,0,0
ADA,0,0.131297632249146,0.0909215994028207,0,0,0.333611625033462,0,0,0,0.06450075522022,0,0,0,0.101570115352595,0,0,0,0,0,0
XMR,0,0.164898620923996,0.0921608419756983,0,0,0,0,0,0,0,0.0857833444713317,0,0,0.247029873137313,0,0,0,0,0,0
TRX,0,0.257804284064503,0,0.0133502925720489,0,0,0,0.347630900085874,0,0,0.221653292442344,0,0,0,0,0,0,0,0,0
MIOTA,0,-0.000000000000000000216840434497101,0.0731944200090286,0,0,0,0,0,0,0.144454050061641,0,0.0507544787660054,0,0.195329047853688,0,0,0,0,0,0
DASH,0,0,0.0885953166870551,0,0.10728142200505,0,0,0.0280442643561592,0,0.0000493028187282581,0.119315500953873,0,0,0,0,0,0,0,0,0
BNB,0,0.120462611459149,0.00670555068853954,0,0,0,0,0,0.0241946650358881,0.124256484672367,0.00517930644308319,0,0,0,0,0,0,0,0,0
NEO,0,0,0.000000000000000000867361737988404,0,0,0,0,0.155525385882889,0,0,0.260773344808391,0.114665938345847,0,0,0,0,0,0,0,0
ETC,0,0.255540348318999,0.0403439974104885,0,0,0,0,0.00000000000000000346944695195361,0,0,0.0914743022310777,0,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125866069804681
CVIX.INDEX,0,0,0.00000905670142869848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019296648575719
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05064601267922
VIX.INDEX,0,-0.0382057783475064,0,0,0,0,0,0.0071908903340019,0,0,0,0.00407596987354791,0,-0.00953157699862282,0,0,0,0,-2.21579287198555,0
