,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0935550538098804,0,0.137253951565116,0.0189560565366157,0.00984368484150052,0.0134858350841073,0,0.0577897608523688,0,0,0,0,0,0,-0.00704203641202844
ETH,0,0,0,0,0,-0.0991997414401691,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,-0.00671203418010139,-0.0128874890618625,-0.0217671846647964,0,0,0.214855971399646,0,0,0,0,0,0.00190472697157274
LTC,0.194854609869999,0.0275742695894493,0,0,0.00284509641055436,-0.00648319188834961,0,0,0,0.00185138044441103,0,0,0,0,0,0
XMR,0.501177314913845,0.249967925618042,-0.320527008490979,0,0,0.013146332507472,0,0,0,0,0,0,0,0,0,-0.160213780595048
ETC,0,-0.267305171508314,0,0,-0.0570536596050563,0,0,0,0,0,-0.0568705384327271,0,0,0,0,0
DASH,0,0,0,0,0,0,0,0.208191191946269,0,0.1050905766948,0,0,0,0,0,-0.0511917160690456
XEM,0,0.240929055560856,0.0340375190425294,0,-0.0212150160743514,-0.000702006744751515,0.24526397574378,0,0,0,0.0516754042053667,0,0,0,0,-0.0904640072645269
DOGE,0.198665615895817,0,0.10995092736017,0.169771767504505,-0.0173509770918402,0.00107097188603225,0,0.150630606380504,0,0,0,0,0,0,0,0
XLM,0,0.0964293707863522,0.506857302211168,0,0,-0.0398953011707296,0.0818895600554743,0,0,0,0.0296232673070201,0,0,0,0,0
DGB,0,0.111001799766278,0.205484826810045,0.266313470222763,-0.0622673217609942,0,-0.136715347095204,0.12532781321105,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0.0111786152752732,0,0,0,0,0,0,0,0,0,0.0223356087499794
CVIX.INDEX,0,0,0,0,0,-0.000000366730633093213,0,0,0,0,0,0,0,0,0,0.0771326175751191
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.INDEX,0,0,0,0,0,-0.000000544962509833169,0,0,0,0,0,0,0,0,0,-0.0355366355772075
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
