,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.351060756091436,0,0,0.0327836903267852,0,0.136308739651536,0,0.0252182604211837,0,0,0,0,0
XRP,0.295426376141702,0,0,0,0.0225505517215183,0,0.0718381161828131,0.109824957903304,0.0480994668510727,0,0,0,0,0,0
LTC,0.605655493073758,0,0,0,0,0.0116600755893726,0,0,0,0,0,0,0,0,-0.0395713873077705
ETH,0,-0.0130622863776129,0,0,0,0.129679589390192,0,0.265888876234466,0,0.0944173429488255,0,0,0,0,0.0843814467500332
DASH,0.0259631546138547,0.11864334708731,0.0402835934308669,0,0,0.319999342975693,0,0,0,0,0,0,0,0,0
DOGE,0.188979305214644,0,0.221823330474659,0,0,0,0,0,0.06124654337655,0,0,0,0,0,0
XLM,0,0.240037320123029,0.0380414973397281,0,0,0,0,0,0,0,0,0,0,0,-0.0300299996884102
XMR,0.331076068101919,0,0,0.202542392642351,0,0,0,0,0,0,0,0,0,0,0
XEM,0,0.183773321472549,0,0,0,0.936472938572805,0.000000000000000000216840434497101,-0.196435331322191,0,0.162979057335278,0,0,0,0,-0.109520977087482
DGB,0.328225909908418,0,0.08859653991167,0.173116959307199,0,0,0.118382457037235,-0.0787998098128732,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0.012550492657694,-0.00861631277130918,0,0,0,0,-0.0289975436385541
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0.000000261202004468773,0,0,0,0,0,0,-0.013413814247287
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071939225649907
VIX.INDEX,0,0,0,0,-0.00000665501436608607,0,0.00000601268179770753,-0.00000730977429028178,-0.00000470107689696463,0,0,0,0,-3.87411634644951,0
