,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.175002495336839,0.00175921480678959,0,0,0,0.0818522200983087,0,0.0145698391471786,0,0,0,0,-0.0138064246315109
XRP,0,0,0,-0.0141337238827656,0,0.202257883887369,0,0,0.0598250721617027,0,0,0,0,0,0
LTC,0.0942970313544024,0,0,-0.0129657589983074,0,0.00680183991451845,0,0.0816111964014734,0,0.0771364864621862,0,0,0,0,-0.035166122827896
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0911755818553259,0.0184730204979537,0,0,0.10664052102067,0,0,0.0196329646235014,0,0,0,0,0
DOGE,0,0.110077340945001,0.315317923816901,0.00333392541155666,0.0756729686342057,0,0.0988758056656771,0.0793490690338264,0,0,0,0,0,0,0
XLM,0,0.0777073016905968,0.119432475764225,-0.0241781039230674,0,0,0,0.173520124317699,0.086558702026528,-0.038014829213637,0,0,0,0,0.0106935555646109
XMR,1.06027039450155,0,0,-0.0539942110512771,0,0,0.0657307629166634,0,-0.0373236613823827,-0.0197573005169525,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0.0991264205161575,0,0,0,0,0
DGB,0,0,0.686685283155997,0.0348586433604939,0,0,0,0,0,0,0,0,0,0,-0.0305502283843593
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133446988847738
CVIX.INDEX,0,0,0,-0.000000374995322854677,0,0,0,0,0,0,0,0,0,0,0.0969469721975591
DXY.INDEX,0,0,0,0,0,0,0,0,0.00158903012695639,0,0,0,0,0,-0.0170071678861656
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084848507436456
VIX.INDEX,0,0,0,-0.00293757228535192,0,0,0,0.00174938105082785,0,-0.0140028147204759,0,0.163490606909914,0,-3.63743781132874,0
