,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.121100949934033,0.0273643943234359,0,0.00441589204851942,0,0,0,0,0.0191131372512249,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0.118101082881694,0,0,0,0,0.144073217859242,0,0.158283325191234,0,0,0,0,0,0,0,0,0,0
XRP,0,0.122231702499751,0,0,0,0,0,0.349339318136584,0,0,0.170564663430926,0,0,0,0,0,0,0,0,-0.0093198148535282
BCH,0,0.422033799677633,0,0,0,0,0,0.0717663299792915,0,0.0724966405003918,0.0501107683467535,0,0,0,0,0,0,0,0,0
EOS,0,0.266127277535205,0.109352797503729,0.0199104442986212,0,0,0,0.11213267099197,0,0,0.0632753275016913,0,0,0,0,0,0,0,0,-0.0310997102286361
XLM,0,0,0.146683711492618,0,0,0,0,0.359553493134532,0,0.0858038128869401,0,0,0,0.0262751148968966,0,0,0,0,0,0
LTC,0,0.135603522360022,0.0315973541808273,0.0471515593096919,0,0,0,0.098680354713145,0,0,0.141724526139995,0,0,0,0,0,0,0,0,0
ADA,0,0.154758108368381,0.109779520544486,0,0,0.221364061663028,0,0,0,0.113066598868789,0,0,0,0.0436979756141098,0,0,0,0,0,0
XMR,0,0.371195543982825,0.0932979486101319,0.0327355421715497,0,0,0,0,0,0,0.0515527499156538,0,0,0,0.0849977392049306,0,0,0,0,0
TRX,0,0.440578433899142,0,0,0.055388095361931,0,0,0.215797267835792,0,0,0,0,0,0,0,0,0,0,0,0
MIOTA,0,0.0981365761955997,0.0672154021894995,0.0564291127900451,0.0511407607878263,0,0,0,0,0.112067116264134,0,0,0,0.356570644408445,0,0,0,0,0,0
DASH,0,0.100341634189633,0.0795058003444832,0.0462382951156812,0.136443496332408,0,0,0.0188498057098808,0,0.00148252935763255,0,0,0,0,0,0,0,0,0,0
BNB,0,0.146898598641617,0,0.0033455420567762,0,0,0,0,0,0.120032346997987,0,0,0,0,0,0,0,0,0,0
NEO,0,0.0701091976572606,0,0.00953115049644994,0,0,0,0.225113602796146,0,0,0.311802314230275,0,0,0,0,0,0,0,0,-0.0130765767559763
ETC,0,0.246417569443219,0.000000000000000000433680868994202,0,0,0.0230127253399146,0,0.144643974969929,0,0,0,0,0,0,0,0,0,0,0,-0.006023913702379
BV010082.INDEX,0,0,0.00920582891690407,0,0,0,0,0,0,-0.000000000000000000216840434497101,0,0,0,-0.0612547792422156,0,0,0,0,0,-0.042154917827119
CVIX.INDEX,0,0,0.000000774470898150934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192967218365291
DXY.INDEX,0,0,-0.00550361365423976,0,0,0,0,0,0,0,0,0,0,0,0,0.0209802048513626,0,0,0,-0.00534772354801546
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727152524674842
VIX.INDEX,0,-0.0359681247951432,0,0.010434076747072,-0.00241381620327569,0,0,0,-0.000105690855705019,0.00119662511659418,0,0,0,-0.00564603856923762,0,0,0,0,-3.6085240583186,0
