,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0456239487233557,0.0324059000821398,0.204253577731281,0,0,0.11531337797697,0,0,0,0,0,0,0
XRP,0,0,0.0247477270995489,-0.0427524740525156,0,0,0,-0.0170318652874973,0.109272178643267,0.0607472854698504,0.175324500326341,0,0,0,-0.026271004166732
LTC,0,0,0,0.0525778775347601,0,0.250219419261792,0,0.0375462126261941,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0.146145171631304,0,0.0129267963133357,0.0184917992022341,0,0.306529146765528,0.0367818956626248,0,0,0,0,0,0,0,0
DOGE,0,0,0.12639206024946,0.0141568379051677,0.421642410197965,0,0.0130185244554344,0,0,0,0,0,0,0,0
XLM,0,0,0,-0.0194478577994048,0,0.164217235100151,0,0.0406563670804911,0,0.151439131775626,0,0,0,0,-0.0400916663555143
XMR,0.999955332815422,0,0,0.0146374876173738,0,0,0,0,0,0.0385897911028439,0,0,0,0,0
XEM,0.325093206579409,0.824080374918408,-0.0604065202434982,0.0605905670475193,0,-0.145718590509659,0,0.0943770189321465,0,0,0,0,0,0,-0.00945289020538296
DGB,0.787513498529363,0,0.0371308219808907,0.00694766869818857,0,0,0.0289042283197958,0,0.129497773244747,0,0,0,0,0,0
BV010082.INDEX,0,0,-0.00659058648695557,-0.00686736356109375,0,0,0,0,0,0,0,0,0,0,-0.0556927891957081
CVIX.INDEX,0,0,0.00000066593268022044,0.00905282691929548,0,0,0,0,0,0,0,0,0,0,0.0591950970058619
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266812721615785
SPX.INDEX,0,0,0,0.00000342695191962755,0,0,0,0,0,0,0,0,0,0,-0.0811037465421571
VIX.INDEX,0,0,0,0.0000944506817083934,0.0000866845735171499,0,0,0,0,-0.0000332598072495409,0,0,0,-4.49887763769553,0
