,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.080511918702255,0.0873269716005112,0.0436289877868697,0,0,0,0.0849980819006294,0,0,0,0,0
XRP,0,0,0,0,0.240094954175369,0.239113771358772,-0.0536476888070545,0,-0.0369207581950831,0,0,0,0,-0.0618130446060085
LTC,0.257459110049345,0,0,0,0.0683606995118575,0,0.0627919794766421,0.041919399541273,0,0,0,0,0,0.184254921076739
DASH,0,0.148495207363367,0.0615672957281334,0,0.0378725380244824,0,0.128439970938306,0,0,0,0,0,0,0
DOGE,0,0,0.10808239226384,0.101653957920384,0,0.282872808341102,0,0,0,0,0,0,0,0
XLM,0,0.240694907031036,0,0,0.273739857843767,0,0,0.0393574085109214,0.0564624056077089,0,0,0,0,0
XMR,0,-0.00385063395386135,0,0.121093417618461,0,0,0,0,0.365737035132169,0,0,0,0,-0.0431950191683155
XEM,0,0,0,0,0.220591572719505,0,0,0,0,0,0,0,0,0
DGB,0,0,0.0445558548884992,0,0,0,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0,-0.000665024930379188,0,0,0,0,0,0,0,0,0,0,-0.0522240205278142
CVIX.INDEX,0,0,0.00000547797348409765,0,0,0,0,0,0,0,0,0,0,0.0546368815632792
DXY.INDEX,0,0,0,0,0,0,0,0.0000000630315101079929,0,0,0,0,0,-0.0127916266748927
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664435007306352
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
