,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.211334738364036,0.031879873105206,0,0.025269232935996,0,0.0641203108542796,0,0,0,0,0,0,0
XRP,0,0,0.111963933856877,-0.0435668861674094,0,0,0,0,0.0315027127545931,0,0,0,0,0,0
LTC,0,0,0,0,0,0.266347270788398,0,0.164247306333551,0.0439201260496212,0.00587573279255679,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0502295077346874,0.0285043287945103,0,0.143764026143322,0.0901310114280946,0,0,0,0,0,0,0,-0.0160125728960128
DOGE,0,0.032469807058677,0.345036132780397,0.0118146670342097,0.190989433318386,0,0.0555862603063274,0.0238085650726598,0,0,0,0,0,0,0
XLM,0,0.137054416892413,0,-0.0107214688457407,0,0,0,0.0697430042964863,0,0.181847847543078,0,0,0,0,0
XMR,1.02090920645432,0,0,0.0141335588797035,0,0,0,0,0,0.0303677734029323,0,0,0,0,0.054648714618246
XEM,0,0.113234553253216,0.373162752719228,0.0259370620415574,-0.234395744847446,0,0,0.0774644139379576,0,0.118379074159981,0,0,0,0,0
DGB,0,0,0.451959543186393,0.033354644225716,0,0,0.0367196386245747,0,0,0,0,0,0,0,-0.0563044896327128
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229804351134731
CVIX.INDEX,0,0,0,0.00000550209949416885,0,0,0,0,0.00000317193397064946,0,0,0,0,0,0.0547248858270219
DXY.INDEX,0,0,0,0.0000000801315771335035,0,0,0,0,0,0,0,0,0,0,-0.0187468726059686
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0823687210617612
VIX.INDEX,0,0,0.000276047952038337,0.0000434615098118307,-0.000165547501885285,0,-0.0000314406507741743,0,0,0,0,0,0,-3.14190476177237,0
