,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0528694606324363,0.0373630480544512,0,0.0860696509793019,0,0.105686201508621,0,0,0,0,0,0,0
XRP,0,0,0.0316286127824629,-0.0377173335185417,0,0,0.150010317063996,0,0.0588764497612982,0.0117372289371089,0,0,0,0,-0.0341757688082501
LTC,0,0,0,0.0469918608855231,0,0.328298643793024,0,0.0588503005927247,0.0164433707825344,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0,0.0282241632326791,0,0.201037583951261,0.00450780395272315,0,0,0,0,0,0,0,0
DOGE,0.0542947684428533,0,0.244551467020383,0.0122311112742639,0.26078991248164,0,0.0599218212628364,0,0,0,0,0,0,0,0
XLM,0,0.323547195715827,-0.0225116842162969,-0.0136686067193772,0,0.262019747288105,0,0.118544513044358,0,0.074750722759322,0,0,0,0,-0.0377878020293656
XMR,1.14926420302787,-0.063239116956126,0.0369094062087733,0.00996977409866827,0,0,0,0,-0.0638973511989591,0,0,0,0,0,0.0331348617084324
XEM,0.909748314729692,0.326363954300595,-0.05165819087472,0.0266762467949511,-0.142524649512399,-0.0873272932647935,0,0,0,0,0,0,0,0,0
DGB,0.949083132461308,0,0.0945461169057552,0.00438079340619641,0.0650357901622679,0,0,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,-0.00692926108797574,0,0,0,0,0,0,0,0,0,0,-0.0409172744631214
CVIX.INDEX,0,0,0.00000112940851995084,0.000000780034484586339,0,0,0,0,0,0,0,0,0,0,0.0930330310657641
DXY.INDEX,0,0,0,0.000000222689768922712,0,0,0,0,0,0,0,0,0,0,-0.0266812194668099
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0823659766727666
VIX.INDEX,0,0,0,0,0,0,0,0.0000541288334509373,0,0,0,0,0,-4.49881292862316,0
