,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0951528532171216,0.0364394156115228,0,0.0632929034401501,0,0.0885569452620796,0,-0.000000000000000000216840434497101,0,0,0,0,0
XRP,0,0,0.125626766322832,-0.0431881358945848,0,0,0,0,0.0239454432522433,0,0,0,0,0,-0.0351115236004337
LTC,0,0,0,0.0246653999587406,0,0.486072645998368,0,0.20225557955547,0.117137113886965,0,0,0,0,0,0.0391669897085396
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0175069836550345,0.0302888922483926,0,0.10098587062349,0.0353799575683446,0,0,0,0,0,0,0,0
DOGE,0,0,0.337709215833044,0.0102669901205433,0.223332405292969,0,0.0436855967417318,0.017470852698716,0,0,0,0,0,0,0
XLM,0,0.108277736007494,0,-0.0245898822558632,0,0.222880266029368,0,0.159560285666196,0,0.105305799581717,0,0,0,0,-0.0526253687377535
XMR,1.05283004762874,0,0,0.0147814654746652,0,0,0,0,0,0,0,0,0,0,0.0451138479041397
XEM,1.03730177949101,0.107421386102276,0.126471305742555,0,-0.180391891265715,0,0,0,0,0,0,0,0,0,0
DGB,0.887712479340502,0,0.0546404971557416,0.0086146320809471,0,0,0,0,0.040913043236164,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229804351134731
CVIX.INDEX,0,0,0,0.00000286770219121195,0,0,0,0,0,0,0,0,0,0,0.0591952830407304
DXY.INDEX,0,0,0,0.000000280031970772828,0,0,0,0,0,0,0.0127364400499009,0,0,0,-0.0261470503364344
SPX.INDEX,0,0,0,0.00000208769840207126,0,0,0,0,0,0,0,0,0,0,-0.0823678160280546
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
