,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.138270889100178,0.0219751618009625,0,0,0,0.0726466898238012,0,0.00605360725186617,0,0,0,0,0
XRP,0.175882958378783,0,0,-0.0406655236755688,0,0.0695474212171371,0.110446378247166,-0.0101609419823248,0,0,0.00741415447865116,-0.231413352997566,0,0,0
LTC,0.0502538359837594,0,0,0,0,0.467374062449621,0,0.0366159968127103,0.0129404633720703,0.0816784476312936,0,0,0,0,0.0261284843449109
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0624421641575575,0.0272029011798409,0,0,0.105577355003533,0,0,0.0409588541958749,0,0,0,0,0
DOGE,0,0.0359193273723478,0.33368896145196,0.0141714973815517,0.0769297440964389,0,0.0796930375180918,0.0527577733764427,0,0,0,0,0,0,0
XLM,0.487515873587342,0.0966985788317523,0,-0.0324796516828922,0,0.00592561077977486,0,0.094378939376682,0.0101859386293272,0,0,0,0,0,0
XMR,1.01674673493709,0,0.0246128337902224,0.0132741829316711,0,0,0,0,0,0.00801554853336039,0,0,0,0,0.027459907565956
XEM,1.01994761958614,0.0724766943660301,-0.0000000000000000138777878078145,0.0129736072834697,-0.311420536996908,0,0,0,0,0.0445338267700501,0,0,0,0,-0.0733107828829221
DGB,0,0,0.505534755675065,0.0313864141235443,0,0,0,0,0,0,0,0,0,0,-0.066655695288877
BV010082.INDEX,0,0,0,-0.0042969501590788,0,0,0,0,0.010485101392847,0,0,0,0,0,-0.0505424912099035
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331112610983972
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173457309068722
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080939471015459
VIX.INDEX,0,0,0.000232113434895549,0.00000627461074118454,-0.000188575575118252,0,0,0,-0.0000528254984245222,-0.0000390587777321536,0,0,0,-3.13948477157695,0
