,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0528694606324363,0.0373630480544512,0,0.0860696509793018,0,0.105686201508621,0,0,0,0,0,0,0
XRP,0,0,0.0251638809886672,-0.035809177350486,0,0,0.101310257568274,0,0.0484381362985091,0,0,0,0,0,-0.0396742701506474
LTC,0,0,0,0.0318203013590433,0,0.565739614138321,0,0.0930789647477071,0.0381758598637048,0,0,0,0,0,0.0302351325589402
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.042082143410084,0.0278986463781044,0,0.164451311532134,0.0616042783627101,0,0,0,0,0,0,0,0
DOGE,0,0,0.145365092705741,0.0136253903792215,0.415935721472073,0,0.0141175438344658,0,0,0,0,0,0,0,0
XLM,0,0,0,-0.0274421915169466,0.0409172225556192,0.195308045321961,0,0.0876438476373839,0,0.157104678995326,0,0,0,0,-0.0585232289918335
XMR,1.10279602856995,0,0,0.0141373193852671,0,0,0,0,-0.0428746105662664,0,0,0,0,0,0.0235695567528896
XEM,1.06090014838163,0.200557779485936,-0.0851000953103086,0.0197519123263342,-0.254223886876447,0,0,0,0,0,0,0,0,0,-0.0922710044921767
DGB,0.897918981857871,0,0.0437932055828501,0.00878050849113772,0,0,0,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,-0.00623999636436872,0,0,0,0,0,0,0,0,0,0,-0.0550922946001187
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546386877344992
DXY.INDEX,0,0,0,0.0000000378904307992259,0,0,0,0,0.00000000000000000000000165436122510606,0,0,0,0,0,-0.0266812102727069
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0811038126085135
VIX.INDEX,0,0,0,0.0000504848355232989,0.0000257913569852897,0,0,0,0,0,0,0,0,-4.49883772957116,0
