,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.087635654889281,0.0378720296991188,0.0513599760649509,0.0121071122175469,0,0.073073284811997,0,0,0,0,0,0,0
XRP,0,0,0.00823464511152067,-0.0333805448645763,-0.0966999443520544,0,0,0,0.0599975661742385,0.0793731808685569,0,-0.311644534830299,0,0,-0.00523331638943599
LTC,0.319611851585051,0,0,0.0253314687771869,0,0.4855322651879,0,0,0.0655600422421891,0,0,0,0,0,0.0351881437063644
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0.221513875181816,0,0.00456411025947005,0.0150016031133511,0,0.30329460851475,0,0,0,0.018534593885723,0,0,0,0,0
DOGE,0,0,0.146253581002628,0.0109785691693471,0.422545941742285,0,0.0386604401653096,0,0.0372412364687725,0,0,0,0,0,0
XLM,0,0,-0.0110103910921657,-0.0304059107282572,0,0.216328390446542,0,0.0642940454579405,0.0764990585690557,0.200782014443309,0,0,0,0,-0.0279835291878838
XMR,0.976787090604929,0,0,0.01469169888434,0,0,0,0,0,0.0632998865559751,0,0,0,0,0
XEM,0.887049345082599,0.467519630179244,-0.0448541939696602,0.0337472013297255,0,-0.38763915603084,0,0,0,-0.0769762488025488,0,0.0965791205374557,0,0,0
DGB,0.664870985937194,0.214233033895331,0.0129489634596837,0.022402083092295,0,0,0.188222286647012,0.0181883897412008,0.0317323289064916,0,0,0,0,0,0
BV010082.INDEX,0,0,0,-0.00441435132326794,0,0,0,0.0070208210628807,0,0,0,0,0,0,-0.0564423591341489
CVIX.INDEX,0,0,0.00000050484267579639,0,0,0,0,0,0,0,0,0,0,0,0.0506174998718869
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242176722738453
SPX.INDEX,0,0,0,0.000910070111374034,0,0,0,0,0,0,0,0,0,0,-0.0792797862608515
VIX.INDEX,0,0,0.0000246560707237236,0.00000378465220593992,0,0,0,0,0,0,0,0,0,-3.3648124028346,0
