,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0750995939750874,0.0336701065986546,0,0.0760501730384791,0,0.127713928415706,0,0.014593501599219,0,0,0,0,0.000718941497805177
XRP,0,0,0.0136599760066143,-0.0376187291874611,-0.0838659934193957,0.115976085658022,0,0,0.00840597748006257,0.0679938353140255,0,-0.243220189433543,0,0,0
LTC,0,0,0,0.0218106201714994,0,0.746585722578484,0,0,0.138545204445993,0.0894199441901115,0,0,0,0,0.0567347196963857
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0.276009559817285,0,0.0228249556048855,0.015614446632469,0,0.156974244863975,0,0,0,-0.00000000000000000010842021724855,0,0,0,0,0
DOGE,0,0,0.139786692394017,0.0139766579152124,0.368690532508462,0,0,0,0.0272434231246451,0,0,0,0,0,0
XLM,0,0,0,-0.0268527746010649,0.0616573784795834,0,0,0.081285813275603,0.101907847197335,0.17555440452354,0,0,0,0,-0.0275112786982246
XMR,0.97183446454061,0,0,0.0150718748532545,0,0,0,0,0,0.0655334406583294,0,0,0,0,-0.0194339430151778
XEM,1.25274340510817,0,0,0,-0.0216599387081771,-0.410693448980181,0,0,0,-0.0958355882028981,0,0,0,0,0
DGB,0.630511266449183,0,0,0.0109434614834165,0,-0.0000000000000000138777878078145,0,0,0.123247476018577,0,0,0,0,0,0
BV010082.INDEX,0,0,0,-0.00714457122840215,0,0,0,0,0,0,0,0,0,0,-0.0549221740291113
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840968592868763
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242176162320608
SPX.INDEX,0,0,0,0.000944512107708714,0,0,0,0,0,0,0,0,0,0,-0.0774053947719357
VIX.INDEX,0,0,0.0000155982014638734,0.00011795705658794,0.0000258685670902201,0,-0.0000571993957274858,0.000000000000000000000211758236813575,0,0,0,0,0,-7.12387837403051,0
