,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0814758158018479,0.0338623456675427,0.0181055143164713,0.0666012757139187,0.015172013078223,0.13262340268953,0,0,0,0,0,0,0
XRP,0.21150864940731,0,0.0499207532905385,-0.0453492280297932,0,0,0.103714788988989,-0.0509418075166752,0.0256318963483373,0.0423467662574325,0.137229305373732,0,0,0,-0.0361438633273136
LTC,0,0,0,0.0525778775347601,0,0.250219419261792,0,0.0375462126261941,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0447373041988959,0.0276191096742486,0,0.168684792789278,0.0385883132053161,0,0,0,0,0,0,0,0
DOGE,0,0,0.145362168975891,0.0136256034753505,0.415942532790578,0,0.0141081070199297,0,0,0,0,0,0,0,0
XLM,0,0,0,-0.0274111344150995,0.0421721441928575,0.152075100816788,0,0.101768910681671,0,0.17677474446431,0,0,0,0,-0.0608374413142722
XMR,1.0269572061126,0,0.0170949939396403,0.0142256569598159,0,0,0,0,0,0,0,0,0,0,0
XEM,0.803133022478879,0,-0.00172736714321716,0.0168782647218196,0,-0.214038849140092,0,0,0,0,0,0,0,0,-0.0777967767638269
DGB,0.883369658624619,0,0.0471653202818482,0.0101985193269303,0,0,0.0599884589381003,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,-0.00584032817589643,0,0,0,0,0,0,0,0,0,0,-0.0397414147374012
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506158628590573
DXY.INDEX,0,0,0,0,0,0,0,0,0.0000000209186209486002,0,0,0,0,0,-0.0266812186473014
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0811055579392903
VIX.INDEX,0,0,-0.0000461470805402139,0.0000642867684959569,0,0,-0.000000846069966954497,0,0,0,0,0.14175851057438,0,-5.98123660463565,0
