,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0937007281920596,0.0340499862646406,0.140791055317926,0.0135836342442913,0,0.007372630930764,0,0.0574937982174523,0,0,0,0,0.0183226081543633
XRP,0,0,0.00968433903360019,-0.0341249084914871,-0.0991636459967009,0.320177532946804,0,-0.0609561460266998,0.00000000000000000346944695195361,0,0,-0.153817341079946,0,0,-0.0661336106927937
LTC,0,0,0,0.0384892862541205,0,0.480067184037352,0,0,0.219040398924486,0,0,0,0,0,0.209180781588527
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0.283961846934781,0,0.0749257952400627,0.0163552822580843,0,0.107901220915742,0,0,0,0,0,0,0,0,0
DOGE,0,0.0922896603083888,0.19967017968165,0.0200871254476265,0.244132268298226,0,0.03342406279394,0,0.00614001648784573,0,0,0,0,0,0
XLM,0,0.111280581943,-0.0128097567382004,-0.0231687470775506,0,0.251506450631657,0,0.0884319163399736,0.0573074613128841,0.102164246898865,0,0,0,0,0
XMR,0.7049299138851,0,-0.0547608197913002,0.0399583562193458,-0.121268467880557,0,0,0,-0.0258729984748026,0.168893719732377,0,0,0,0,-0.000000000000000000867361737988404
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0.0299646429292912,0.0409037851546496,0.162675806681085,0.121612541896912,0,0,0.00270098527848874,0,0,0,0,0,0
BV010082.INDEX,0,0,0,-0.0173426694755957,0,0,0,0,0,0,0,0,0,0,-0.0806490451994327
CVIX.INDEX,0,0,0,0.0130093423949072,0,0,0,0,0,0,0,0,0,0,0.0591956969385568
DXY.INDEX,0,0,0,0.00205698123363466,0,0,0,0,0.0000133484552320191,0,0,0,0,0,-0.018748471720325
SPX.INDEX,0,0,0,0.0037418191656119,0,0,0,0,0,0,0,0,0,0,-0.071233703097212
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
