,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0845547781338356,0.04401422939628,0,0.0351071837785677,0,0,0,0.0246555028516247,0,0,0,0,0
XRP,0,0,0.0221426937448547,-0.0354051722224334,-0.0592227658677112,0.267820440895203,0.0337359265536347,-0.0697227682024719,0,0,0,-0.0733638453393489,0,0,-0.0136592621878394
LTC,0,0,0,0.050342906795378,0,0.306897961893774,0,0,0.136642701268041,0,0,0,0,0,0.231590530904238
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0.301465862010401,0,0.0711728321435655,0.0157339446590758,0,0.107201356221281,0,0,0,0,0,0,0,0,0
DOGE,0,0.129991857033638,0.137320999863053,0.0260798032370178,0.347748274222138,0,0,0,0,0,0,0,0,0,0
XLM,0,0.0867289402177614,0,-0.0162871727080603,0,0.17042501472865,0,0,0,0.182351698140587,0,0,0,0,0
XMR,0.338720004867164,0,-0.0292687327196259,0.0504295964436426,0,0,0,0,0,0.180404868727018,0,0,0,0,0.00934521015517969
XEM,0,0,0,0.0492128960844758,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0,0.0307877824187739,0,0.0932301298120616,0.0532966841068969,0.283954269193753,0.0353594833053704,0,0,0,0,0,0
BV010082.INDEX,0,0,0,-0.0181687300232129,0,0,0,0,0,0,0,0,0,0,-0.0530198358221966
CVIX.INDEX,0,0,0.00000106485152813856,0.0167246147087187,0,0,0,0,0,0,0,0,0,0,0.054638377447419
DXY.INDEX,0,0,0,0.00257787980762534,0,0,0,0,0.00501753344031399,0,0,0,0,0,-0.0220023536752569
SPX.INDEX,0,0,0,0.00361700639531904,0,0,0,0,0,0,0,0,0,0,-0.0654122498617242
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
