,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0819065794276829,0.0881219874178837,0.0445521801496627,0,0,0,0.0787891530389935,0,0,0,0,0
XRP,0,0,0.0319805532976488,0,0.107326915497338,0,0,0,0,0,0,0,0,0
LTC,0.334336137255214,0,0,0,0.098442574231799,0,0,0.0917696680586593,0,0,0,0,0,0.11323991353892
DASH,0.263168062558556,0.0879804251056299,0.00102177461332082,0,0.0440100980356646,0.188681388473282,0.103121297107369,0,0,0,0,0,0,0
DOGE,0,0,0.103119870600878,0.312693596954188,0,0.16919730360067,0,0,0,0,0,0,0,0
XLM,0,0.184492265561563,0,0,0.294496171545599,0,0,0,0,0,0,0,0,0
XMR,0,0,-0.0313633119500501,0.0530608905680107,0,0.0334516996244142,0,0,0.359173007012148,0,0,0,0,0
XEM,0,0,0,0,0.220584959456267,0,0,0,0,0,0,0,0,0
DGB,0,0,0,0,0.0700372030580091,0,0.378856681776125,0.03291750230778,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530198358221966
CVIX.INDEX,0,0,0.00000903122869264338,0,0,0,0,0,0,0,0,0,0,0.0840753367827891
DXY.INDEX,0,0,-0.0000000171018537603433,0,0,0,0,0,0,0,0,0,0,-0.0153233501652804
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0699953123396367
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
