,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0370758088555632,0.00071487251918842,0.0832622977472698,0,0,0.00511763543048166,0,0.0195114136325759,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0.375417399684399,0,0,0,0,0,0,0.147754479869872
XRP,0.353812675589849,0.0685914123656827,0,0,0.092028170410708,0.0687205515077021,-0.00246910356098057,0.000125472089202745,0.106885999685966,-0.0237452306165019,0,0.0830802666076733,0,0,0
LTC,0.522914198899712,-0.0175879769544814,0,0,-0.00158771944298172,0.00492492857429956,0,-0.0146662848367617,0.0102520616994879,0.0024233228397001,0,0,0,0,0
DASH,0,0.108754231943984,0,0,0,0,-0.0306394908607577,0.108642032010125,0,-0.0509316630312074,0,0,0,0,0.112128276188827
DOGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0,0.326967990898395,0,0,0.398737830993991,0,0,0,0,0.111580357182709,0,0,0,0,-0.0745125175835493
XLM,0,0,0,0,0,0,0.0908932920004296,0,0,0,0,0,0,0,0
DGB,0,0.0894719901062589,0,0,0,0,0.0962525055923539,0.226081862897541,0.12475215405065,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299772201629315
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.INDEX,0,0,0,0,0,0,0,0,0,-0.00000532586054648589,0,0,0,0,-0.0547974993400684
VIX.INDEX,0,0.00000551240705786592,0,0,0,0,0.00000102758027680613,0,0,-0.0000151100334430397,0,0.37912692180753,0,0,0
