,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.192974163207227,0.0311630522276747,0,0.037368990701271,0,0.0872784545944809,0,0,0,0,0,0,0
XRP,0,0,0.0572753976824109,-0.038803983160784,0,0,0,0,0.0850797814684925,0,0,0,0,0,0
LTC,0,0,0,0.0113653910720275,0,0.383038547872234,0,0.0812601218132295,0.0450030175829744,0,0,0,0,0,0.012589015740934
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0488887033792327,0.0282706516401581,0,0.156192892240056,0.0837478780062868,0,0,0,0,0,0,0,-0.0197947080924466
DOGE,0,0.0214862882178166,0.378007578129259,0.009880626637517,0.146581379602838,0,0.00850778620055157,0.0283202059989071,0,0,0,0,0,0,0
XLM,0,0.131042767239986,0,-0.0106582392767056,0,0,0,0.0641591173559035,0,0.178859231995218,0,0,0,0,0
XMR,1.05287940978552,0,0,0.0145255404315104,0,0,0,0,0,0,0,0,0,0,0.0524969677182157
XEM,0.933981126413409,0.0855183806793331,0.0304428339359308,0.0140024268444162,-0.265109326298343,0,0,0,0,0.0466175301933105,0,0,0,0,-0.00937895652605201
DGB,0.356016247123508,0,0.394717370183291,0.0185338750231699,0,0,0.0715029793513294,0,0.0394362339179757,0,0,0,0,0,-0.139371010656852
BV010082.INDEX,0,0,0,-0.00661319230233994,0,0,0,0,0,0,0,0,0,0,-0.0405759746902302
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331107270824725
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187469377990081
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0823675293835897
VIX.INDEX,0,0,0,0.0000355258013745296,0,0,0,0.0000320517662478205,0,-0.0000196637506075444,0,0,0,-3.22322332332326,0
