,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.486622578604622,0.0048630680537465,0,0.218609029701845,0.0517357566734355,0,0.00425725817603096,0,0,0,0,0
XRP,0,0,0.0307010149986686,0,0.00000000000000000346944695195361,0.315274850243051,-0.0215826461924232,0.0479468954655371,0.0137238167462169,0,0,0,0,-0.000000000000000000216840434497101
LTC,0.444957717722534,0,0,0,0.00781982870071756,0,0,0.0229520901589972,0,0,0,0,0,0.0179516099533309
DASH,0.206635042601811,0,0,0,0,0.263128728504826,0,0,0.00291043839120825,0,0,0,0,0
XLM,0,0.165029094781409,0,0.0281742372049937,0,0,0.111954681316646,-0.0710935557249483,0,0,0,0,0,0
DOGE,0.301620957496879,0,0,0,0,0,0.014171444871905,0.0084212493221861,0.0598057646200535,0,0,0,0,0
XMR,0.670906306140413,0,0,0.0349499044357561,0.262321498347116,0,0,-0.221324343168627,0.034062235628564,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0.758828909508015,-0.072655534412051,0,0.665483910812758,0.0109237488846796,0,0,0,0.561509248592773,0,0,-0.183530732420003
BV010082.INDEX,0,0,0,0,0,0,0,-0.0391735473971161,0.00969446374902,0,0,0,0,0.0668738783103716
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,-0.000000435282127497998,0.000000354655059033448,0,0.000000153650608236941,0,-0.000000096547987997856,0,0.0471330991397678,0,0,0.0148940992154105
SPX.INDEX,0,0,0,0,0,0,-0.0000000720284114810924,0,0,0,0,0,0,-0.0832555884457708
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
