,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0322209089982991,0.0225992967394,0.143960143614242,0,0,0,0,0,-0.0026756777967021,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0.440694207241728,0,0,0,0,0,0,0
XRP,0.269567802486041,-0.00740248342774459,0,0,0.0844827303935002,0.00000000000000000693889390390723,0.0373737468873516,0.0280092970803327,0.0744421452013661,-0.0525948042226237,0.230949706907302,0,0,0,0
LTC,0.489856637095771,-0.0434700031388894,0.0103236777336551,0,0,0,-0.000587054262605935,0,0,0,0,0,0,0,0
DASH,0,0,0,-0.348892536958767,0,0,0,0.0100804892407661,0,0,0,0,0,0,0.0568418837811733
DOGE,0,-0.0170677794645355,0,0.16912658235989,0,0,-0.0500908290420075,0.0159986781966484,0,0.0217014689638637,0,0,0,0,0.0394796878754724
XEM,0,0,0.242317472845117,-0.297728431786878,0,-0.216436415357244,0,0,0.00350764998626125,0,0,-0.0809498400205894,0,0,0
XMR,0,0.339567908524396,0,0,0,0,0,0,0.0952818204168362,0,0,0,0,0,0
XLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0.159695988867267,0,0,0,0,0.336916387756346,0.152679093626059,0,0,0,0,0,0,-0.0929306816862378
BV010082.INDEX,0,0.0300365295957476,0,0,0,0.0184189061090846,-0.0102060677463281,0,0,0.00416713172473562,0,0,0,0,-0.130745417136768
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878965977236314
VIX.INDEX,0,0,-0.00364572748034618,0,0,0.010527694543837,0.00439964278545647,0.00141003698779819,0,-0.00614926446013404,0,0.357022876920413,0,-1.65209876494973,0
