,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.388092951363615,0,0,0.0654045827394118,0,0.0855053267316881,0,0.0248307664179303,0,0,0,0,0
XRP,0.310091982379913,0,0,0,-0.000000000000000000216840434497101,0,0.0908135777824181,0.100819226327038,0.0473137624759418,0,0,0,0,0,0
LTC,0.609836222029765,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393201815958778
ETH,0,0,0,0,0,0,0,0.179006908206391,0,0.0581023503366893,0,0,0,0,0.0442490432196018
DASH,0.241032956540381,0.0872453202302999,0,0,0,0.142490296324459,0,0,0.0111696498452909,-0.0618170441134595,0,0,0,0,0
DOGE,0.300400460272036,0,0.164653496265845,0,0,0,0,0,0.0527480601458381,0,0,0,0,0,0
XLM,0.00670104636980844,0.265567985962877,0.155611873463887,0,0,0,0,0,-0.00688674181237879,0.092966965110553,0,0,0,0,-0.0456346290527576
XMR,0.552562659921205,0,0,0,-0.0434664085477844,0,0,0,-0.0791967832619294,-0.0814137681568388,0,0,0,0,0.0354703415010355
XEM,0,0.202325337355164,0.187557170508982,0,0,0.716042555831677,0,-0.212063709548788,0,0.2628133543646,0,0,0,0,-0.0831215872350147
DGB,0.233836787042374,-0.0645075388581764,0.233955279294295,0.188698312063677,-0.0352969454045428,0,0.320533443384114,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0.0133186555772761,0,0,0,0,0,0
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719371224751632
VIX.INDEX,-0.00001171420687204,0.0000585429790766473,-0.0000311914341329205,0,0,0,0,-0.00000692277972472582,0,0,0,0,0,-4.94817505657239,0
