,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.179180445143143,-0.000000000000000000433680868994202,0,0,0,0.0809567630611764,0,0.0122269247413726,0,0,0,0,-0.0140519172787781
XRP,0,0,0,-0.0143957147422701,0,0.238311663647098,0,0,0.0510940318250001,0,0,0,0,0,0
LTC,0.199696105603503,0,0,-0.0421102662276168,0,0.144000194386076,0,0.0998038119337472,0,0.0829836611643229,0,0,0,0,-0.00700135013262681
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0.0403341743960876,0.0605723315190461,0.0227411527850932,0,0.0420659846495541,0.108500172651169,0,0,0.035406598727898,0,0,0,0,0
DOGE,0,0.109821406926113,0.314949994449086,0.00295808937345468,0.0762608148592361,0,0.0975386833504876,0.0794200683792482,0,0,0,0,0,0,0
XLM,0,0.0309936899098228,0.170474978390941,-0.0501526131109453,0,0,0,0.0544608864029004,0.0945503332078036,-0.0451928832522262,0,0,0,0,0
XMR,0.978979394755892,0,0,-0.00553112245829502,0,0,0.0614794956605625,0,-0.00531754591207106,0,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0.0991263672417581,0,0,0,0,0
DGB,0,0,0.686663115819534,0.034879146370977,0,0,0,0,0,0,0,0,0,0,-0.0305545561669239
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242498179217574
CVIX.INDEX,0,0,0,0,0,0,0,0,0.000000386670540431236,0,0,0,0,0,0.0969461478900932
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154972509794351
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848484007059145
VIX.INDEX,0,0,0,-0.0000166119568804866,0,0,0,0.00000860221992158363,0,-0.0000347579766830635,0,0,0,-3.2232069757709,0
