,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0341671038688822,0.0207304313991194,0.144638695098277,0,0,0,0,0.0191287032407722,0.00397438726214738,0,0,0,0,0
ETH,-0.404130574320479,0,0,-0.180873168624419,0,-0.0922571514136386,0,0.347029283703456,0,0,0,0,0,0,0.200946708444127
XRP,0,0,0,0,0,0,0,0,0.0528430007639067,0,0,0,0,0,0
LTC,0.447935324237277,-0.01359912733674,0,0,0,0.0115945580655064,0,-0.00892253481580089,0.0188718476823712,0,0,0,0,0,0
DASH,0,0.102608308922231,0,0,0,0,0,0.10732576311925,0,-0.0619865893392952,0,0,0,0,0.122066914672002
DOGE,0,-0.00000000000000000173472347597681,0.0418795916068942,0.224759852683999,0,0,-0.0389984390244547,-0.0362981494689219,0.0959918112186539,0.0252763740366093,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0.0615345139137798,0,0,0,0,0
XMR,0,0.296146674653373,0,0,0.104708739862441,0,0,0,0,0.117692864543126,0,0,0,0,0
XLM,0,0,0,0,0,0,0.1086092205411,0,0,0,0,0,0,0,0
DGB,0,0.0979890955885554,0,0,0,0,0.147211155768183,0.182110085594034,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609503819729283
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0.00158547607417842,0,0,0,0.00108473431763593,0,0.00280946834788866,0,0.0317537074756444,0,0,0
SPX.INDEX,0,0,0,0,0,0,0,0,0,-0.00000367769458126201,0,0,0,0,-0.0548009087199611
VIX.INDEX,0,0.00000384362682980121,0,0,0,0,0,0,0,-0.00000428614491137149,0,0.379122967162297,0,0,0
