,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.196346169558328,0.0321829981950937,0,0.0191590091687079,0,0.0750158332277093,0,0,0,0,0,0,0
XRP,0,0,0.101754151025764,-0.0400160982475014,0,0,0,0,0.0490959496717614,0,0,0,0,0,0
LTC,0,0,0,0.0113662093368077,0,0.383044418452141,0,0.0812561436155306,0.0450008832273594,0,0,0,0,0,0.0125876925790758
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0399183990523819,0.0282487531389685,0,0.162396698783424,0.0867032940566419,0,0,0,0,0,0,0,-0.0193150197529261
DOGE,0,0,0.371922769986435,0.00911099782075776,0.171003184808467,0,0.0094446757478548,0.0237470853622702,0,0,0,0,0,0,0
XLM,0,0.0811040697840429,0.00000000000000000346944695195361,-0.0137434631255688,0,0.224549918598777,0,0.0554585806936412,0,0.0629149518770476,0,0,0,0,0
XMR,0.988775254666732,0,0,0.01985380238055,0,0,0,0,0,0,0,0,0,0,0.067347808800996
XEM,0.89510744865405,0.0992546623027688,0,0.00898059717133829,0,0,0,0,0,0.0646348848184676,0,0,0,0,-0.00264097949767336
DGB,0.569457328055091,0,0.252798305329965,0.0137311671333426,0,0,0,0,0.0619250343981022,0,0,0,0,0,-0.108923261741623
BV010082.INDEX,0,0,0,-0.0068859861947625,0,0,0,0,0,0,0,0,0,0,-0.0408705450425117
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331114089627745
DXY.INDEX,0,0,0,0.000000101888948975386,0,0,0,0,0,0,0,0,0,0,-0.0187468331057526
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0825965429360305
VIX.INDEX,0,0,0.000104218147778663,0.000166544570191334,-0.000293805465840004,0,0,0.0000805447191754366,0,0,0,0,0,-3.30988632800469,0
