,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0322051216656527,0.0226934160202875,0.143927405892522,0,0,0,0,0,-0.00268441392299726,0,0,0,0,0
ETH,0,0,0,0,0.129423967341308,-0.0119303397628022,0,0.429241769408277,0,0.0838915146938359,0,0,0,0,0
XRP,0.292578174671126,0,0,0,0.119845368896165,0.06729450811609,0.0359142826784517,0.0146586107503946,0.0780847374182233,-0.0482144224642853,0.203290556530578,0,0,0,0
LTC,0.568159402178931,-0.0253769219641485,0.017719112471149,0,0,0,-0.006756776838833,0,0,0.0000000000000000000271050543121376,0,0,0,0,0
DASH,0,0,0,-0.340317774062369,0,-0.0464453509789236,0.0455582236059373,0.0770371058332215,0,0,0,0,0,0,0.107666154980208
DOGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XEM,0,-0.000000000000000000867361737988404,0.308877780356236,-0.361329591053858,0,0,0,-0.147482488502214,0,0.0136050332089376,0,0,0,0,0
XMR,0,0.324642655670903,0,0,0,0,0,0,0.126097806797514,0,0,0,0,0,0
XLM,0,0,0,0,0,0,0,0.0772390032126287,0,0,0,0,0,0,0
DGB,0,0.202936766006114,0,0,0,0,0.359188521807975,0,0,0,0,0,0,0,-0.126132776811844
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418360567173001
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0.00100227112820254,0,0.00260618867094409,0,0.0273455095145485,0,0,0
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836931719553234
VIX.INDEX,0,0.00000122136001908838,0.000000000000000000000105879118406788,0,0,0.0000250255031539976,0,0,0,-0.0000149211595892429,0,0.441131101651289,0,0,0
