,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.0356218163258214,0,0.121833588973725,0,0.148977310624805,0,0,0,0,0,0,0
XRP,0,0,0.034871833471513,-0.0392336864560573,0,0,0.156839732012639,0,0.0722993951019555,0.0239475209886814,0,0,0,0,-0.0480163242123386
LTC,0,0,0,0.0507557940502145,0,0.275258959560731,0,0.0386668890394504,0.00999962827184651,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0,0.0267806639752372,0,0.239999653821691,0.035796094519866,0,0,0,0,0,0,0,0
DOGE,0.101818311199135,0,0.182239024356437,0.00940239339945531,0.325504464641654,0,0.0886398551865743,0,0.0383327914631756,0,0,0,0,0,0
XLM,0,0.298439251112729,-0.0231664841312714,-0.0152440700511044,0,0.239112423685153,0,0.12418172053984,0.0061824551690284,0.0887389434305658,0,0,0,0,-0.0410531874812226
XMR,1.15182373138409,0,0.0232645489269148,0.0149283141219099,0,-0.0776062889322835,0,0,-0.0616959438223504,0,0,0,0,0,0
XEM,1.07088966604075,0.230967891479913,-0.104981156122492,0.0207603256083897,-0.286103012460584,0,0,0.00934213114452955,0,0,0,0,0,0,-0.101897060093946
DGB,0.907086046501939,0,0.0470574230223326,0.00896835791820397,0,0,0,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,-0.00623999636436872,0,0,0,0,0,0,0,0,0,0,-0.0550922946001187
CVIX.INDEX,0,0,0,0.0000201033281998107,0,0,0,0,0.0000062457372626223,0,0,0,0,0,0.0930331506138339
DXY.INDEX,0,0,0,0.0000000485030966466192,0,0,0,0,0,0,0,0,0,0,-0.0266811815524463
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082367901154424
VIX.INDEX,0,0,0,0.0000474038759008182,0.000128016234690216,0,0,0,0,0,0,0.157149645946782,0,-5.32109246186618,0
