,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0358848731637855,0.00373571237263699,0.0917524919845618,0,0,0.00297822383301445,0,0.0216254970519162,0,0,0,0,0,0
ETH,-0.476547319194199,0,0,-0.194615532633509,0,-0.0647802999256381,0,0.327191560378341,0,-0.0347171699334168,0,0,0,0,0
XRP,0.148487453943423,0.0516278946397924,0,0,0.0662505636082411,0.0397423492305113,-0.0187131229118911,0,0.127852058770392,0.0079512649867641,0,0,0,0,0
LTC,0.411674340724957,-0.0181880525018958,0,0,0,0.00171955649452218,0.00392293577393572,-0.0139852379506358,0.0113074301773014,0,0,0,0,0,0.00641776013862585
DASH,0,0.107184642712458,0,0,0,0,-0.0295871634513063,0.109259090969762,0,-0.0522361298979455,0,0,0,0,0.11165190748377
DOGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0,0.296795336868541,0,0,0.41513186842089,0,0,0,0,0.0470455738613698,0,0,0,0,0
XLM,0,0,0,0,0,0,0.116455064381473,0,0,0,0,0,0,0,0
DGB,0,0.144735580750482,0,0,0,0,0.103187788762782,0.159338693080365,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272672141654238
CVIX.INDEX,0,0,0,0,0,0,-0.000000455708759712442,0,0,0,0,0,0,0,0.0476318546134066
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.INDEX,0,0,0,0,0,0,0,0,0,-0.00000143220520079052,0,0,0,0,-0.0595640762631852
VIX.INDEX,0,0.0000128760710792502,0,0,0,0,0,0,0,-0.00000643547129904362,0,0.379158317841672,0,0,0
