,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0857778399186858,0.0367042688315583,0.00665063385438581,0.0567840860817816,0,0.0886349105673114,0.00599373095211166,0,0,0,0,0,0
XRP,0,0,0.00585849299498769,-0.0343742513493978,-0.1129095837632,0.10094275632334,0,0,0.0317060575241567,0.0669325359732693,0,-0.281258405308018,0,0,0
LTC,0.456795608440391,0,0,0.0313717589116259,0,0.278862013787099,0,0,0.056863564428617,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0448623009587219,0.0282873676838922,0,0.169366579180176,0,0,0,0,0,0,0,0,-0.00529278206535499
DOGE,0,0,0.131729396527976,0.0146376432702246,0.384409162496196,0,0,0,0.00848183349296352,0,0,0,0,0,0
XLM,0,0,-0.0119212600019095,-0.0294357322368383,0,0.204550775383618,0,0.0479633992830524,0.115740618768814,0.170001180437874,0,0,0,0,0
XMR,0.84196784853102,0,0,0.0191458132144957,0,0,0,0,0.0310544992767606,0.0663772600724499,0,0,0,0,-0.0120867447336168
XEM,1.1947981259133,0,-0.00978940151546532,0,-0.0461685418657783,-0.293964317919386,0.00501842224872653,0,0,-0.1053620392316,0,0,0,0,0
DGB,0.787851489547455,0.143525027997633,0.0182621172070416,0.0135792242126626,0,0,0,0,0.0464194856703535,0,0,0,0,0,0
BV010082.INDEX,0,0,-0.00814481305506971,-0.00826744145595441,0,0,0,0,0,0.00455009453539747,0,0,0,0,-0.0567641360223782
CVIX.INDEX,0,0,0.000000408262908728868,0.00835420520159049,0,0,0,0,0,0,0,0,0,0,0.0546390316267427
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173466575694614
SPX.INDEX,0,0,0,0.00000238383429771787,0,0,0,0,0,0,0,0,0,0,-0.0712332063963691
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
