,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0852589633430117,0.0319196491225266,0.0433952117439967,0,0,0,0.0541577712185662,0,0,0,0,0
XRP,0,0,0.0427863676600317,0,0.25487965866138,0.0861556557778214,-0.123541738004925,0,-0.0022231280773311,0,0,0,0,-0.0459630029634951
LTC,0,0,0,0,0.12468695338568,0,0,0.166965304260734,0,0,0,0,0,0.252486982024576
DASH,0,0.144244655525265,0.0642980400677758,0,0.181356666021606,0,0,0,0,0,0,0,0,0
DOGE,0,0.0480266818196255,0.14218644585392,0.279540315461917,0,0.143484863595538,0,0.0289032500313897,0,0,0,0,0,0
XLM,0,0.224076025547136,0,0,0.318051908203062,0,0,0,0.0247805198964363,0,0,0,0,0
XMR,0.421996644430507,-0.0280759651551143,-0.0118402800317073,0,0,0.0498671779884694,0,-0.0435254440480729,0.32810296034326,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.243430854146305,0,0,0,0.0663675889194466,0,0.324889201685098,0.0740509400649085,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530198358221966
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546400068825978
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018746949858995
SPX.INDEX,0,0,-0.000000424724833719559,0,0,0,0,0,0,0,0,0,0,-0.0712335569040481
VIX.INDEX,0,0,0.0216419696110184,0,0,0,0,0.042183040396915,0.0101561549376453,-0.751859832561859,0,0,0,0
