,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.014330760665806,0,0.0739481848149822,0.0187454521058527,0,0,0,0.0390634431536437,0,0,0,0,0,0,0
ETH,0,0,0,0,0,-0.0991236509125986,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0,-0.0160490287897849,0,0,0,0,0,0,0,0,0,0
LTC,0.324622143615185,0.00966019933075351,-0.0157729941962503,0,0,-0.00727497516963566,0,0,0.00942792856476637,0.0177186922235982,0,0,0,0,0,0
XMR,0,0.145038430312613,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100959727222947
ETC,0,-0.265162715434945,0,0,-0.0568280377416469,0,0,0,0,0,-0.0584296247759137,0,0,0,0,0
DASH,0,0.0195589585014296,-0.126667881280197,0,0,0,0,0.268562974372402,0,0.0915163901626805,0,0,0,0,0,-0.047679832463407
XEM,0,0.238809840056869,0.0318801031210408,0,0,-0.00157705935927672,0.168923887244062,0,0,0,0.0466676202437568,0,0,0,0,-0.123683446459059
DOGE,0.0584837042037179,0,0.0914916755671813,0.194419201327975,-0.0201836526088888,0,0,0.137082688592269,0,0.0197640599091665,0,0,0,0,0,0
XLM,0.174539903130934,0,0.506846174602725,0,0,-0.0239673771059912,0.00756106231709824,0.0784295716315611,0,0,0.0233477072017411,0,0,0,0,0
DGB,0,0.110762742457785,0.205988427645,0.317961930384172,-0.062410966713044,0,-0.12910544157737,0.119351451874177,-0.00471706328356269,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0.00481269164061894,0,0,0,0,0,0,0,0,0,0.0238936704643941
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771331333547784
DXY.INDEX,0,0,-0.0000104433989083518,0,0,0,0,0,0,0,0,0.026734878964896,0,0,0,0.00277330002161247
SPX.INDEX,0,0,0,0,0.0000000764780175894621,-0.00000136577687930164,0,0,0,0,0,0,0,0,0,-0.0364618989898083
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
