,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.105386317925654,0.0389591361145712,0,0,0,0.0819951827841687,0,0,0,0,0,0,0
XRP,0,0,0.0559342841614038,-0.0427277998591448,0,0.157364535746736,0.107581322761859,0,0,0,0,0,0,0,-0.0244539748192235
LTC,0.0502460526180548,0,0,0.00000000000000000173472347597681,0,0.467379108520758,0,0.0366164932926269,0.0129416967624127,0.0816791134480595,0,0,0,0,0.026129177904479
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0490856665124008,0.0289045038630132,0,0.139114982885342,0.0901820507020182,0,0,0,0,0,0,0,-0.0157482027577247
DOGE,0,0.0304314836303562,0.36610350565191,0.0128354885870587,0.113475796762139,0,0.000000000000000000867361737988404,0.0204379191933953,0,0,0,0,0,0,0
XLM,0.428412052760809,0.107150444259227,0,-0.0291534732804098,0,0,0,0.102992921064339,0.00774408346613868,0,0,0,0,0,-0.000590958345126048
XMR,1.04992745790851,0,0,0.0143735560985018,0,0,0,0,0,0,0,0,0,0,0.0476707180374012
XEM,1.08860167580967,0.0448342426791559,0,0.0105661446012713,-0.340339282394148,0,0,0,0,0,0,0,0,0,-0.0501178504743771
DGB,0,0,0.458434407928825,0.0319358644157962,0,0,0,0,0,0,0,0,0,0,-0.0892085771802315
BV010082.INDEX,0,0,0,-0.00661319230233994,0,0,0,0,0,0,0,0,0,0,-0.0405759746902302
CVIX.INDEX,0,0,0,0.00000733900087433319,0,0,0,0,0.00000586809121527824,0,0,0,0,0,0.0547178786828292
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173456880106572
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082367407530551
VIX.INDEX,0,0,0.0000000000000000000008470329472543,0.0000300405491806893,0,0,0,0,0,0,0,0,0,-3.30980819909696,0
