,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0499036211344198,0.0334708527875635,0,0.102309537146919,0,0.0845602078754043,0.0574340383763825,0.0291985533615937,0,0,0,0,0
XRP,0,0,0.00301549444415523,-0.0339008951582241,-0.118809629843968,0.105986988837348,0,0,0.0284659365799655,0.0659118763894925,0,-0.280699686982234,0,0,0
LTC,0.380468913291147,0,0,0.0322427611102434,0,0.30116999668114,0,0,0.108447417198712,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0.261148685366145,0,0.0578307469755376,0.0175466801030403,0,0.124766819408991,0,0,0,0.000000000000000000867361737988404,0,0,0,0,-0.0189846632254525
DOGE,0.0935115852443802,0,0.113942430787409,0.0108482151985002,0.380873570761772,0,0,0,0.0192060498489583,0,0,0,0,0,0
XLM,0,0,-0.0125247210189752,-0.0340838866773827,0,0.194358394259988,0,0.1830726937985,0.0409189822284553,0.125121596481224,0,0,0,0,0
XMR,0.623081437617185,0,-0.00638498488823212,0.0320049826521417,0,0,0,0,0,0.16906930945944,0,0,0,0,-0.00742975241358172
XEM,1.05819865143411,0,0,0.00254917821228474,0,-0.26163592515974,0,0,0,-0.105648668432349,0,0,0,0,0
DGB,0.909538985063058,0.00507850063262427,0.0330019511374492,0,0,0.0476964326780961,0,0,0.00849052535909645,0,0,0,0,0,0
BV010082.INDEX,0,0,0,-0.00714457122840215,0,0,0,0,0,0,0,0,0,0,-0.0549221740291113
CVIX.INDEX,0,0,0.0000000814027903044908,0.0120070892147328,0,0,0,0,0,0,0,0,0,0,0.054639099667033
DXY.INDEX,0,0,0,0.000000941801747554425,0,0,0,0,0,0,0,0,0,0,-0.024218103066877
SPX.INDEX,0,0,0,0.00105591481075765,0,0,0,0,0,0,0,0,0,0,-0.0712322930264422
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
