,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.39530719954723,0,0.00893647521057618,0,0,0.0920514643855948,0,0.00336848939000755,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0.595348656055458,0,0,0,0,0,0,0,0.00747207475594414,0,0,0,0,0,-0.0027589046858613
ETH,0,0,0,0,0,0,0,0.19638182077284,0.00284164546621586,0,0,0,0,0,0.0506157337369387
DASH,0.247398536571557,0.0917659808225521,0,0,0,0,0,-0.0565953318834923,0,0,0,0,0,0,0
DOGE,0.499846212309904,0,0.303567665039047,0,0.011460642308193,0,0,-0.0887473360455106,0.0562817457461778,-0.0158953307595313,0,0,0,0,0
XLM,0,0.203309050861027,0.140504958103432,0,0,0.0335775385544775,0,0,0,0.0840896764301183,0,0,0,0,-0.0166726612255545
XMR,0.631207802611832,0,0,0,-0.0642335477075352,0,0,0,0,0.0123847517587588,0,0,0,0,0
XEM,0,0.0871979233216769,0,0,0.116993993891753,0.524853307786915,0.316692777807168,0,0,0.0664138863594563,0,0,0,0,0
DGB,0.112643960909218,0,0,0,0,0,0,0,0.0821722769088157,0,0,0,0,0,0.259302576422757
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312223343205307
CVIX.INDEX,0,0,0,0,0,0,0,0,-0.000000516365493325703,0,0,0,0,0,0.0236171161522166
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00358932299699048
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0845433800229712
VIX.INDEX,-0.000174457158390746,0.000439898815203845,-0.000354173581088814,0,-0.0000761441886718645,0,0,0,0,0.0000840476783527305,0,0,0,-4.56736664705455,0
