,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0823247084900878,0,0.128666712850389,0.0179435731412621,0.00845309022648548,0.0161289160606563,0,0.0568591476858398,0,0,0,0,0,0,-0.00659553210807447
ETH,0,0,0,0,0,-0.0938370353631591,0,0.0927547863746944,0,0,0.0109560840792534,0,0,0,0,0
XRP,0,0,0,0,-0.00636836080667033,-0.00906612698426023,-0.0624463494259319,0.0667900968470287,0,0.232434672635915,0.0160790591851162,0,0,0,0,0.00098412525611934
LTC,0.229168117850888,0,0,0,0,-0.0102948658700885,0,-0.0148191141742752,0,0,0,0,0,0,0,0
XMR,0.304618210603878,0.276598007520874,0,0,0,0.00821729322965071,0,0,0,0,0,0,0,0,0,-0.142533120197357
ETC,0,-0.265162715434945,0,0,-0.0568280377416469,0,0,0,0,0,-0.0584296247759138,0,0,0,0,0
DASH,0,0,0,0,-0.00504979979932696,0,0,0.222464708111823,0,0.101835052198141,0,0,0,0,0,-0.048156071340508
XEM,0,0.240929055560856,0.0340375190425294,0,-0.0212150160743513,-0.000702006744751378,0.24526397574378,0,0,0,0.0516754042053663,0,0,0,0,-0.0904640072645277
DOGE,0.0686620660219631,0,0.0952490901642875,0.0905016002111118,-0.0180160030568479,-0.00412025738045524,0,0.122604987378416,0,0,0,0,0,0,0,0
XLM,0.148886019281076,0,0.509170279392726,0,0,-0.0496398128257497,0.0565401468532059,0.00673978165869971,0,0,0.0274432608855266,0,0,0,0,0
DGB,0,0.10407024223394,0.203953890597728,0.314080815288338,-0.0648668102297317,0,-0.129521836136459,0.141094870415777,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0.00481269164061894,0,0,0,0,0,0,0,0,0,0.0238936704643941
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767104977348445
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.INDEX,0,0,0,0,0,-0.000000718624961118132,0,0,0,0,0,0,0,0,0,-0.0364674892687257
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
