,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0571891003903205,0.0318866979294432,0,0.0937871159435775,0,0.11365641687315,0.0517221079991512,0.0168004811810981,0,0,0,0,0.00294878189075453
XRP,0,0,0.0257649162025209,-0.0373087825396377,-0.0540888445518698,0.095678371463695,0.164133416036501,0,0.0384844675774479,0.0204281473480117,0,-0.121409352671713,0,0,-0.0212581766400666
LTC,0.317547678084116,0,0,0.0256970173474544,0,0.471681018014675,0,0,0.0725410006490193,0,0,0,0,0,0.0334014679650466
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0.255574373577073,0,0.010133392843025,0.0150285058301023,0,0.256925005228947,0,0,0,0,0,0,0,0,0
DOGE,0,0,0.137015020059751,0.0136303211650086,0.387599599304759,0,0,0,0.0215484172827988,0,0,0,0,0,0
XLM,0,0,0,-0.0186500503024253,0,0,0,0.0678736672207558,0.0367616026869541,0.187070797382079,0,0,0,0,-0.0306686904802644
XMR,0.836352064025818,0,0,0.0199219408515613,0,0,0,0,0,0.0874066933303068,0,0,0,0,0
XEM,0.765433217602789,0,-0.016290987377882,0.0202139992975476,0,-0.342532895337025,0.256995985504373,0.00000000000000000346944695195361,0,0,0,0,0,0,-0.0500913644144348
DGB,0.765902599559938,0,0.0178151704597726,0.00849157078390101,0,0,0.0885547669633038,0,0.0388312858299026,0,0,0,0,0,0
BV010082.INDEX,0,0,0,-0.00623999636436872,0,0,0,0,0,0,0,0,0,0,-0.0550922946001187
CVIX.INDEX,0,0,0,0.00905226717006997,0,0,0,0,0,0,0,0,0,0,0.0591961983739391
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242177566004225
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712343252932839
VIX.INDEX,0,0,0,0.0000940349308081955,0,0.0000192784224571971,-0.0000309401324521875,0,0,0,-0.72382882062519,0.00046272138904986,0,-6.11596641238525,0
