,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0921947630078182,0.0401050143017412,0.0494012616057946,0.0348493040381651,0,0,0,0.0290571783682298,0,0,0,0,0.0161894247064443
XRP,0,0,0.0149189795960888,-0.034798049363212,-0.0831851290311864,0.279956574700055,0.0550848924436987,-0.0541606605004598,0,0,0,-0.126752388894478,0,0,-0.0519699245888528
LTC,0,0,0,0.0388021308626341,0,0.520298527340655,0,0,0.0984651085858158,0,0,0,0,0,0.23332064686026
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0841258527849087,0.0292979136818473,0,0.116982659264117,0,0,0,0,0,0,0,0,0
DOGE,0,0,0.153140783684317,0.018631156584321,0.292603541120434,0,0,0,0,0.0286338800026974,0,0,0,0,0
XLM,0,0.0539374111619894,0,-0.0148490844876349,0,0.202982415676808,0,0,0,0.14197561992678,0,0,0,0,0
XMR,0.349591470239295,0,-0.021341767439455,0.0374419968302944,0,0,0,0,0,0.360842471858681,0,0,0,0,0.00712784403505642
XEM,0,0,0,0.0492118254696508,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0,0.0269440565027587,0,0.147359982846543,0.0209540501766178,0.287706549550578,0.043123710914264,0,0,0,0,0,0
BV010082.INDEX,0,0,0,-0.0176761668685571,0,0,0,0,0,0,0,0,0,0,-0.0708886768177092
CVIX.INDEX,0,0,0,0.0167242281912956,0,0,0,0,0,0,0,0,0,0,0.0546397549430353
DXY.INDEX,0,0,0,0.0025253898253258,0,0,0,0,0,0,0,0,0,0,-0.0187462561211627
SPX.INDEX,0,0,0,0.00363904532286933,0,0,0,0,0,0,0,0,0,0,-0.0664445891856834
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
