,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0267973657605613,0.00662505572898424,0.0857895848044735,0,0,0,0,0,0,0,0,0,0,0
ETH,-0.563364271855115,0,0,-0.106119619687996,0,-0.0848269375660397,0,0.310134888793378,0,0,0,0,0,0,0.164988803324542
XRP,0.809290600146402,0.0657239272362155,0,0,0.0618538413384921,0.11803997856866,0,0,0.0645981849850245,-0.025026832755552,0,0,0,0,-0.0429575165404066
LTC,0.723842028099976,0,0.00505526974325793,0,-0.0181994005408652,0.0193185781292224,-0.0126612736057106,0,0,0,0,0,0,0,0
DASH,0,0.0369986541796327,0,-0.193306802430393,0,0,0.0446933651739321,0.0913863411889512,0.146624816510679,-0.0884491524101378,0,0,0,0,0.170877429350181
DOGE,0,0,0,0.186767542573191,0,0,-0.0440867083125397,0,0,0.0268223370938072,0,0,0,0,0.0450933972103987
XEM,0,0,0,0,0,0,0,0,0,0.0978256594486411,0,0,0,0,0
XMR,0,0.304890097357163,0,0,0,0,0,0,0,0.0486733007277405,0,0,0,0,0
XLM,0,0,0.124450325972574,0,0.174575944340671,0,0,0.0445307538075444,0,0.0233611114256277,0,0,0,0,0
DGB,0,0.0910235029241789,0,0,0,0,0.216350980451296,0.21887976037757,0,0,0,0,0,0,0
BV010082.INDEX,0,0.0220135284057016,0,0,0,0,-0.0191156062405045,-0.00745785713391672,0,0.000000000000000000867361737988404,0,0,0,0,-0.121579335515468
CVIX.INDEX,0,0,0,0,0,0,0,0,0,-0.000000228825718179405,0,0,0,0,0.0696271301618283
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047989691241393
VIX.INDEX,0,0.00183633874296481,0,0,-0.00351418977728101,0.00573392770282515,-0.00310461155233798,0,0,-0.000637543675392527,0,0.379558903748436,0,-1.39001968914707,0
