,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.334344440553886,0,0,0,0,0.149048168822265,0,0.0238629640537525,0,0,0,0,0
XRP,0.282435857878632,0,0,0,0.0522157730464789,0,0.10280588154415,0.0845898090685426,0.0578549977866838,0,0,0,0,0,0
LTC,0.566841219218092,0,0,0,0.0344254587608403,0.0217967590390057,0,0,0.00181727176822602,0,0,0,0,0,-0.0330676080851104
ETH,0,0,0,0,0,0,0,0.17721089088459,0,0.132709947561896,0,0,0,0,0
DASH,0.0725998123137789,0.113395954742139,0.155250813743081,0,0,0.165574663394998,0,0,-0.000000000000000000867361737988404,0,0,0,0,0,0
DOGE,0,0,0.500927638881431,0,0,0,0,0,0.044933983061095,0.0196762811917546,0,0,0,0,0
XLM,0,0.275152594058865,0.0601570056734632,0,0,0,0,0,0,0.0374577910256735,0,0,0,0,0
XMR,0.51427092880212,0.000000000000000000867361737988404,0,0.181529851283523,0,0,0,0,-0.0618881821205668,-0.0402704277498196,0,0,0,0,0
XEM,0,0.25271543002599,0.188361646400592,0,0,0.397332681523667,0,-0.0929046017499875,0,0.312283010352508,0,0,0,0,0
DGB,0.068571421241781,0,0.208852083741696,0.180127057770857,0,0,0.236408979234023,0,0.0579870948063665,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0.0134456466448916,0,0,0,0,0,-0.0179263238543481
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0,0,0.000000367396877353472,0,0,0,0,-0.0134135069371209
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736904985249691
VIX.INDEX,0,0.0000511193004275021,-0.0000515315908650625,-0.0000101373088201094,0,0,0,-0.00000112766081970247,0,0,0,0,0,-3.56476398189617,0
