,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.075435321150812,0.0355866756631656,0.0677241074134108,0.0257979483211243,0,0,0,0.0728391642962854,0,0,0,0,0
XRP,0,0,0,-0.0329932695275369,-0.124486143956437,0.216804261072148,0,0,0,0.0117045591637323,0,-0.253615781570904,0,0,-0.0591934936640789
LTC,0.103621684269698,0,0,0.0349962283182674,0,0.305744588451893,0,0,0.284027558653853,0.101136947614582,0,0,0,0,0.16656692601464
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0.273902266935956,0,0.0234939975239085,0.0162110216695722,0,0.104673351282568,0,0,0,0.0490994002968328,0,0,0,0,0
DOGE,0.290627632052834,0.032401460564236,0.084567071297008,0.00784335201033662,0.27909165677966,0,0,0,0.0311675678193327,0,0,0,0,0,0
XLM,0,0.0742097919947109,-0.0168413538826577,-0.0280871597973998,0,0.24945651227216,0,0.084331068412746,0.0342877588980373,0.179313896798512,0,0,0,0,-0.0554613093341463
XMR,0.560173922218089,0,-0.0120043048981381,0.0354226412961387,0,0,0,0,0,0.175928890680589,0,0,0,0,0
XEM,0.873847286900841,0,-0.0154654577253515,0.0116373131621474,0,-0.191375894902103,0,0,0,-0.127438697502992,0,0,0,0,-0.0031643209801084
DGB,0.378155479752506,0,0,0.0188066501616636,0,0.101673736092117,0,0.0931330363534559,0.103103424819481,0,0,0,0,0,0
BV010082.INDEX,0,0,-0.00577887697059717,-0.0205073648150449,0.044420084418458,0,0,0,0.0000000000000000000135525271560688,-0.000000000000000000433680868994202,0,0,0,0,-0.0753892038227379
CVIX.INDEX,0,0,0,0.0160913086680445,0,0,0,0,0,0.000000288894580086694,0,0,0,0,0.0840976320966773
DXY.INDEX,0,0,-0.000000232135323232528,0,0,0,0,0,0,0,0,0,0,0,-0.0154941504631498
SPX.INDEX,0,0,-0.000000246344145265456,0.00375174376265395,0,0,0,0,0,0,0,0,0,0,-0.0716847736645709
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
