,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0933209702791745,0.0337789921444717,0.158259825699245,0.0124167575021544,0,0.00724103889972202,0,0.0531931100804959,0,0,0,0,0.0223394104359604
XRP,0,0,0,-0.0355343770650301,-0.13307617102598,0.340495296498676,0.0287821864597126,-0.0345366710939937,0,0,0,-0.193872503239637,0,0,-0.0437902455352289
LTC,0,0,0,0.0401640224747772,0,0.482118387884302,0,0,0.158032049512762,0,0,0,0,0,0.135869202190261
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0.1045621953287,0,0.0700371443429407,0.024268240072833,0,0.132357782243524,0,0,0,0,0,0,0,0,0
DOGE,0,0,0.175110111037803,0.0165897618696241,0.271389918280462,0,0,0,0.0302642130465853,0,0,0,0,0,0
XLM,0,0.106449906665805,-0.0127399272153948,-0.0231259035557992,0,0.251573585777152,0,0.0874620888362161,0.0554980171331428,0.102319448995469,0,0,0,0,0
XMR,0.657788965370536,0,-0.0404406492945335,0.0387610012878518,-0.0832490559483013,0,0.0583938204513562,0,-0.0436328442305359,0.180303406655273,0,0,0,0,0.0118083250916684
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0.0382420168418257,0.046730072534025,0,0.112571713152107,0,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,-0.0107282644461043,0,0,0,0,0,0,0,0,0,0,-0.0708886768177092
CVIX.INDEX,0,0,0,0.013007798348817,0,0,0,0,0,0,0,0,0,0,0.0591903507500445
DXY.INDEX,0,0,0,0.00252532455552154,0,0,0,0,0.00000607744643208899,0,0,0,0,0,-0.018747081639001
SPX.INDEX,0,0,0,0.00114234167451818,0,0,0,0,0,0,0,0,0,0,-0.0664436917833582
VIX.INDEX,0,0,0.0134689205179688,0.0168345136389839,0,0.0958018797221649,0,0.0203289246099554,0.0527526810698832,0,0,0,0,-2.14751366923,0
