,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.393316099156526,0.0508102591838779,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0.0710793293338156,0,0.174866851558602,0,0,0.141660628668413,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0.608756036836315,0,0,0,0.000742755313535644,0,0,0,0,0,0,0,0,0,-0.00992200306005453
XEM,0.278524339689084,0,0,0,0,0,0,0,0.565311647348974,0,0,0,0,0,0
DASH,0,0.0734273777558878,0,0.113015848110351,0,0,0,0,0,0.0269378649707172,0,0,0,0,0
DOGE,0.386712929797799,0,0,0,0.019989036483046,0,0,0,0,0.0115837021149084,0,0,0,0,0.0330140027292917
XMR,0.547057526264623,0,0,0,-0.0606820558935974,0,0,0,0,0,0,0,0,0,0
XLM,0.0874324515152365,0,0,0,0.180868827095884,0,0.089816682974782,0.0694299318336633,0,0,0,0,0,0,0
DGB,0,0.117312313962011,-0.081082083753958,0,0.129304152830174,0.231850412106972,0,0,-0.110479892791678,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741062558377129
CVIX.INDEX,0,0,0,0,0,0,0,0,0,-0.0000252170918481947,0,0,0,0,0.231258642756526
DXY.INDEX,0,0,0,0,0,0,0,0,-0.0000000963436604289319,0,0,0.0326957361870961,0,0,0
SPX.INDEX,0,0,0,0,-0.0000017339352776171,0,0,0,0,0,0,0,0,0,-0.0648317426492716
VIX.INDEX,0,0,0,0,0,0,0,0,0.00000419929438553565,0,0,0.575972099879138,0,0,0
