,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0458276094358274,0.036621002241607,0,0.0945298759382165,0,0.117641709678141,0,0,0,0,0,0,0
XRP,0.00852949363428651,0,0.0276652790037466,-0.0440762048559226,0,0,0,0,0.067859637576125,0.0983713419766927,0.209411290902112,0,0,0,-0.0257664045782909
LTC,0,0,0,0.0476286045842417,0,0.33381247947323,0,0.0480513376991781,0.0142908767813811,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0421070139715381,0.0278607443572194,0,0.164609322503603,0.0627574872651808,0,0,0,0,0,0,0,0
DOGE,0.114279711689065,0,0.130098712056489,0.00978735908742856,0.402435616044366,0,0.0257241159480495,0,0,0,0,0,0,0,0
XLM,0,0,0,-0.0199392920112152,0,0.185167305963021,0,0.0443979931197843,0,0.144474401625212,0,0,0,0,-0.0337819025319802
XMR,1.04067492663617,0,0,0.0150490433824731,0,0,0,0,0,0,0,0,0,0,0
XEM,1.06098757942306,0.200683339116242,-0.0851672346973006,0.0197551144455593,-0.254337286072192,0,0,0,0,0,0,0,0,0,-0.0923056391812358
DGB,0.886042439382261,0,0.0395459523220817,0.00854250536685462,0,0,0,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,-0.00584032817589643,0,0,0,0,0,0,0,0,0,0,-0.0397414147374012
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506169046472343
DXY.INDEX,0,0,0,0.0000000212404945285604,0,0,0,0,0,0,0,0,0,0,-0.0266811850609267
SPX.INDEX,0,0,0,0.000000726445549946674,0,0,0,0,0,0,0,0,0,0,-0.0823683492566609
VIX.INDEX,0,-0.000000929354561782543,-0.0000200077366012382,0.0000239752771376485,0,0,0,0,0.00000323939091079768,0,0,0,0,-6.24281338355146,0
