,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0229430636223399,0,0.0784648215165101,0,0,0.00737275123749428,0,0.0255378059169448,0.000375111521658526,0,0,0,0,0
ETH,-0.292472961484306,0,0,-0.388601736495696,0,-0.0504559478564271,0,0.280817988016062,0,-0.0513878223949547,0,0,0,0,0.214334600097232
XRP,0,0,0,0,0.0311120062105172,0.0228868008597404,0,0.0434897678802797,0.0489007075802364,0,0,0,0,0,0
LTC,0.389167760843271,-0.0141906734830485,0,0,0,0.0185044309995494,0,-0.00193365461216141,0.00445616736614332,0.00321903464200275,0,0,0,0,0
DASH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGE,0,0,0,0,0,0,0,0,0,0.0364606668387735,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0.209041600318704,0,0,0,0,0
XMR,0,0.152825568437976,0.355758376861652,0,0.0878108798967479,0,0,0,0.185183762666159,0.155500651366685,0,0.32172686511679,0,0,-0.186726792526505
XLM,0,0,0,0,0,0,0.159775649284802,0.0596198451334363,0,0.0901844240976614,0,0.255421740679593,0,0,0.137438460608584
DGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0.00918830468544518,0,0,0,0,0,0,0,0,0,0,0,0,-0.108682703010374
CVIX.INDEX,0,0,0,0,0.00000700243721698436,0.0000185048752980271,0,0,0.0000021316825726147,0.000000161760061558464,0,0,0,0,0.192246091118245
DXY.INDEX,0,0.000000826279602534428,0,0,0,0,-0.0000000851244981948563,-0.000000426169377352307,-0.000000333306833978431,0,0.0494618753027748,0,0,0,0.0137593819773254
SPX.INDEX,0,0,0,0,0,0,0,0,-0.0000000000000000000135525271560688,-0.00114357962573814,0,0,0,0,-0.0529457416584484
VIX.INDEX,0,0.0000360936726023781,0,0,0,0,0,0.000025036403649049,0.0000489000998385852,0,0,0.379158256710038,0,0,0
