,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.353631080686864,0,0,0,0.0155738827490183,0.148465722626826,0,0.028642055593444,0,0,0,0,0
XRP,0.0732127410287011,0,0,0,0.287961128538504,0,0.150677268410317,0,0.0176224793052288,0,0,0,0,0,0
LTC,0.542374347669968,0,0,0,0.0599338723951826,0.0148661735342049,0,0,0.00342109337116481,0,0,0,0,0,-0.0463635403514234
ETH,0,0,0,0,0,0,0,0.173345234105589,0,0.145742457684539,0,0,0,0,0
DASH,0,0.11739110908614,0.119971784761265,0,0,0.294159950368754,0,0,0,0,0,0,0,0,0
DOGE,0,0,0.447084633266036,0,0,0,0,0,0.038893930636187,0.030246156523462,0,0,0,0,-0.0150455994456997
XLM,0,0.253122549171974,0.0859652246922009,0,0,0,0,0,0,0.0268076710681887,0,0,0,0,0
XMR,0.306436719374632,0,0,0,0,0,0,0,-0.0594082853631195,0,0,0,0,0,0
XEM,0,0.22767740189509,0.279837381757533,0,0,0.221554140436205,0,-0.114572502427086,0,0.294739474587063,0,0,0,0,0
DGB,0.14411656932425,0,0,0.17567050933636,0,0.401960434889052,0.249371577975964,0,0.0398476662227841,0,0,0,0,0,0.0839598128031003
BV010082.INDEX,0,0,0,0,0,0,0,0,0.0109064147912064,0,0,0,0,0,0
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0.0284796566673569,0,0,-0.0174291025634329
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736913324456886
VIX.INDEX,0,0.0000806295446476043,-0.0000643057363053569,-0.0000184131257263313,0,0,0,-0.0000144791119398489,-0.0000145240982732454,0.0000156250587878381,0,0,0,-3.56510950126316,0
