,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.362486146568123,0,0,0.0452060495448354,0,0.133026209943113,0,0.0258534399529436,0,0,0,0,0
XRP,0.278987192148727,0,0,0,0.0523272162296812,0,0.1050285826475,0.0861045722170707,0.0582950367837973,0,0,0,0,0,0
LTC,0.605655493073758,0,0,0,0,0.0116600755893726,0,0,0,0,0,0,0,0,-0.0395713873077705
ETH,0,0,0,0,0,0,0,0.220284996182088,0,0.0799108493087315,0,0,0,0,0.0521344480987963
DASH,0.0259604196895263,0.118643928575995,0.0402819479702024,0,0,0.320004297729946,0,0,0,0,0,0,0,0,0
DOGE,0.0471445442862691,0,0.337379196188736,0,0,0,0,0,0.0436733662813392,0,0,0,0,0,0
XLM,0,0.216245431776318,0.197981899601922,-0.0907912407727789,0,0,0,0,-0.0255164655886866,0.0733974583484166,0,0,0,0,-0.0509937276862841
XMR,0.480846248012572,0,0,0,0,0,0,0,-0.0607642688783131,0,0,0,0,0,0.02970967210439
XEM,0,0.183775376866579,0.00000000000000000693889390390723,0,0,0.936473747851715,0,-0.196439862185434,0,0.162981590512192,0,0,0,0,-0.109528625619465
DGB,0.431274140180478,-0.164613332028863,0.0200793599546395,0.283873618197707,-0.125366059935412,0,0.426559580862801,-0.12193293196789,0.0501800684156146,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0.0153170679813532,-0.00371235648776396,0,0,0,0,-0.0270887863367712
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0,0,0.000000499875740759743,0,0,0,0,-0.013411969481446
SPX.INDEX,0,0,0,0,0,0,0,0,0.000000366043805905873,0,0,0,0,0,-0.0719427756183349
VIX.INDEX,0,0.0000140143205808639,-0.0000285279185113806,-0.00000389278181903652,0,0,0,0.000000000000000000000211758236813575,-0.000000211712457149317,0.00000259133284152407,0,0,0,-4.75996881642224,0
