,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.34464696393699,0.0219468051689342,0.0190252216983612,0.0602549479370422,0.0237343768133488,0.108003294796115,0,0.0125965092030502,0,0,0,0,0
XRP,0.196444574275412,0,0,0,0.0171294479211071,0,0.148958199761742,0.0895924798279453,0.049588802996195,0,0,0,0,0,0
LTC,0.607837245042039,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341703337194817
ETH,0,0,0,0,0,0.0421114955053034,0,0.212920955366896,0,0.0825227134936343,0,0,0,0,0.0576589562229109
DASH,0.275160355793015,0.102236902358059,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGE,0.276693716335503,0,0.173907128641639,0,0.00440346904955399,0,0,0,0.0509274350163251,0,0,0,0,0,-0.000000000000000000000211758236813575
XLM,0,0.26189490424576,0.127141404268816,0,0.055425518811219,0,0,0,-0.000000000000000000433680868994202,0.0844680476775417,0,0,0,0,-0.0391696656062876
XMR,0.599055909812851,0,0,0,-0.0406941471854126,0,0,0,-0.0744045828472565,-0.07859073491079,0,0,0,0,0.0467467356554174
XEM,0,0.157587570750538,0,0,0,0.907573679860395,0,-0.17599228018162,0,0.22106741340432,0,0,0,0,-0.110523136577142
DGB,0,-0.180970793934368,0.260346345692333,0.170189005268269,-0.061323599930329,0,0.405728318884877,-0.0247430611938973,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0.0133186555772761,0,0,0,0,0,0
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0718400609573502
VIX.INDEX,0,0.0000023812009003931,-0.00000230598219947049,0,0,0,0,-0.00000485028021132316,0,0,0,0,0,-4.94814507280412,0
