,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0622408853530227,0.0330852344211209,0.0946628789121967,0,0,0.119244436358373,0,0.0176388835362323,0,0,0,0,0
XRP,0,0,0.0160895254408115,-0.0389714839049763,-0.0525695467202234,0,0,-0.00599945410407039,0.124337298489547,0.0815115592890391,0,-0.166625223544385,0,0,-0.0180093176132857
LTC,0.0838188029559795,0,0,0.0382399904601851,0,0.492687269156281,0,0.00000000000000000693889390390723,0.0414474040413797,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0231368865219407,0.0246501983143734,0,0.322651770252427,0.0588251504969263,0,0,0,0,0,0,0,0
DOGE,0,0,0.128278619730852,0.0143026993702393,0.410094735783678,0,0.0159918040522674,0,0,0,0,0,0,0,0
XLM,0,0,0,-0.0193977774403521,0,0.157302036506982,0,0.0257528397640232,0,0.168622465558825,0,0,0,0,-0.0327037788643004
XMR,0.992771934213533,0,0,0.01493249077154,0,0,0,0,0,0.0489076916746889,0,0,0,0,0
XEM,0.407293945013936,0.816354208804996,-0.0526478259918501,0.0582296096123111,0,-0.159145260103253,0,0.0700521749868296,0,0,0,0,0,0,0
DGB,0.841919069351454,0,0.0452028088321551,0.00734241860833881,0,0,0,0,0.0966199308357015,0,0,0,0,0,0
BV010082.INDEX,0,0,-0.0180881394388282,-0.00536844927690273,0.0119426966624857,0,0,0,0.0157474654885003,0,0,0,0,0,-0.0549501658585111
CVIX.INDEX,0,0,0,0.00905307216126146,0,0,0,0,0,0,0,0,0,0,0.0591939776498716
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266813366414431
SPX.INDEX,0,0,0,0.00000174654696276412,0,0,0,0,0,0,0,0,0,0,-0.0793832500091859
VIX.INDEX,0,0,0,0.0000433558225643968,0,0,0,0,0,0,0,0.000170747367932515,0,-6.24244519927437,0
