,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0653702188370829,0.000000000000000000433680868994202,0.0512900368792777,0.0469803989367793,0,0.0080224184420996,0,0.00933908980457827,0,0.0532862961390064,0.0258713300221668,0,0,0,0,0,0,0,0
ETH,0,0,0.132241970578559,0.0110790323282677,0,0,0,0.0219277641394544,0,0.265168453821447,0.0850678715646085,0,0,0,0,0,0,0,0,0
XRP,0,0.206865367176443,0,0,0,0,0,0,0,0,0.276200347946651,0,0,0,0,0,0,0,0,0
BCH,0,0.151182375023703,0.0505826098478821,0,0.00458365225026419,0,0,0.208764538076761,0,0.0948857997310663,0.073277668418081,0,0,0,0,0,0,0,0,0
EOS,0,0,0.131584646976005,0,0,0,0,0.0745665835780028,0,0,0.185050416614572,0,0,0.152568961337255,0,0,0,0,0,0
XLM,0,0.0318054690002585,0.142600352712168,0,0,0,0,0.259964910412622,0,0.137577772841045,0,0.0180967858460477,0,0.0141090200539559,0,0,0,0,0,0
LTC,0,0,0.0514706996047695,0.0289541233058896,0,0,0,0.120459590302637,0,0,0.112333832695765,0,0,0.0262352136148746,0,0,0,0,0,0
ADA,0,0,0.178687085662722,0,0,0,0,0,0,0.228942637527467,0,0,0,0.122047971290457,0,0,0,0,0,0
XMR,0,0.235332365875843,0.0987434049126817,0.00422545263120992,0,0,0,0,0,0,0.0481391340657702,0,0,0.135549854030642,0,0,0,0,0,0
TRX,0,0.114818981893543,0,0.0164384899850735,0,0,0,0.341934725539721,0,0,0.278790395220101,0,0,0,0,0,0,0,0,0
MIOTA,0,0,0.0616710485951705,0,0,0,0,0,0,0.119056199456049,0,0,0,0.572690540021857,0,0,0,0,0,0
DASH,0,0,0.052832967417241,0,0,0,0,0.0498188013051072,0,0.00000000000000000173472347597681,0.0304045351960817,0,0,0.301148739494783,0,0,0,0,0,0
BNB,0,0.061504311555353,0,0,0,0,0,0.00151015878298832,0,0.0982374331444996,0.0697130679452775,0,0,0.107474722808161,0,0,0,0,0,0
NEO,0,0,0.0546848770286718,0,0,0,0,0.00319826420080804,0,0.0107797466309772,0.468657519324937,0,0,0,0,0,0,0,0,0
ETC,0,0.0779066535286275,0.0793708504805769,0,0,0,0,0,0,0,0.114326406220479,0,0,0,0,0,0,0,0,0
BV010082.INDEX,-0.0806571619162667,0,0.0229100882165501,0,0.0173594954506071,-0.0208832664583949,-0.038905959516147,0,-0.0256266587127707,0,0,0,0.0158389459488443,0,0,0,0,0,0,-0.0560391890277703
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,-0.00355641284389589,0,0,0,0,0,0,0,0,0.000734902479146895,0,0,0,0,0.0395226070370858,0,0,-0.00296848687188392
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446767440298498
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
