,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.163788044703951,0.0237214435610662,0,0,0.0197903136968649,0.0650916202652201,0,0.0050543190847547,0,0,0,0,-0.00794478744448953
XRP,0,0,0.134265346816994,-0.04163081683733,0,0,0,0,0,0,0,0,0,0,0
LTC,0.0815486973373641,0,0,0,0,0.431739803998966,0,0,0,0.0811530145200812,0,0,0,0,0.000885476559884013
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0869010308859192,0.0300293831846204,0,0,0.0986755895973903,0,0,0.0302492419513463,0,0,0,0,0
DOGE,0,0.0370519321163929,0.39696491622645,0.0135524387939651,0.0465542872129415,0,0,0.0264206496356944,-0.000845053045220208,-0.00000000000000000010842021724855,0,0,0,0,0
XLM,0,0.0807607720941152,0.031606496604299,-0.0157499881214592,0,0,0,0.183286196450267,0.0445844341932636,0,0,0,0,0,0
XMR,1.00232744454151,0,0,0.0147100010296222,0,0,0.0107859303337927,0,0,0.0249204762312685,0,0,0,0,0
XEM,1.05078145693106,0.0859056845934966,0,0.0150759370064576,-0.388759445144616,0,0.158617485825802,0,0,0.0586157107496031,0,0,0,0,-0.0842412062379522
DGB,0,0,0.441346620028696,0.0370603155175082,0,0,0,0,0,0,0,0,0,0,-0.101749270120706
BV010082.INDEX,0,0,0,-0.00333851317173728,0,0,0,0,0,0,0,0,0,0,-0.0411441855812736
CVIX.INDEX,0,0,0,0.000000708966598811823,0,0,0,0,0,0,0,0,0,0,0.0331109806234427
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015496393812989
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0811030097987175
VIX.INDEX,0,-0.0000281966616725737,0,0.0000226242674771776,-0.0000402616255050774,0,0,0,0,-0.0000148802780743904,0,0,0,-3.30973508861613,0
