,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.186846758758851,0.00461874214556445,0,0,0,0.0545396427375343,0,0.00652117179163575,0,0,0,0,-0.00811113518492675
XRP,0,0,0.133292969055148,-0.0420256995964874,0,0,0,0,0,0,0,0,0,0,0
LTC,0.164589244839232,0,0,0,0,0.268514262368564,0,0,0,0.0717821902111409,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0.0417451922357845,0.0567042747634987,0.0280837042152143,0,0.0734931005858017,0.0953419942790043,0.0136658036631171,0,0.0472666117432792,0,0,0,0,-0.00506182301297242
DOGE,0,0.0431466813869074,0.384666025618994,0.0132771519866479,0.050099764671802,0,0,0.0411478548015137,-0.000671018162947389,0,0,0,0,0,0
XLM,0,0.0743531750771351,0.0944881098677647,-0.0224370242660346,0,0,0,0.165054418436475,0.0937582164421769,0,0,0,0,0,0.0121643922692623
XMR,0.913712894113911,0,0,0.01870822885916,0,0,0.00781972334535763,0,0,0.0404817650990626,0,0,0,0,0
XEM,0.977540662232392,0.102800406940762,0,0.0140382839204753,-0.441233097730186,0,0.24990110158124,0,0,0.133033792513774,0,0,0,0,-0.0220024194007426
DGB,0,0,0.50899514120579,0.0321238191575157,0,0,0.0363544733098872,0,0,0,0,0,0,0,-0.0975756285413951
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133446988847738
CVIX.INDEX,0,0,0,0.000170027073816997,0,0,0,0,0.000534199072056041,0,0,0,0,0,0.0930330782872253
DXY.INDEX,0,0,0,0,0,0,0,0,0.00123145646665647,0,0,0,0,0,-0.0161324561374147
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810989584656722
VIX.INDEX,0,-0.0000376416894343719,0,0.0000294828686168294,-0.0000168752667256559,0,0,0,0,-0.0000499351713610772,0,0,0,-3.3095536740387,0
